Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,14.05,14.59,12.03,12.08,-4.88,-28.77,"18,503,509",21.78,7.92,...,...,...,39.81
3M,MMM,190.70,192.12,189.66,190.26,0.45,0.24,"2,607,131",259.77,181.98,5.44,2.86,25.44,-19.17
8X8,EGHT,16.71,17.28,16.71,17.19,0.70,4.24,"1,362,833",23.50,13.90,...,...,...,21.91
58.com ADR,WUBA,63.35,66.39,62.86,65.59,5.09,8.41,"1,350,754",89.90,56.70,...,...,39.10,-8.36
500.com ADR,WBAI,7.16,7.43,6.81,7.33,0.32,4.56,"20,109",23.22,5.22,...,...,...,-27.50
A10 Networks,ATEN,5.92,6.28,5.81,5.81,0.11,1.93,"610,836",8.25,5.51,...,...,...,-24.74
AAC Holdings,AAC,5.48,5.67,4.91,5.51,0.05,0.92,"297,783",12.96,4.91,...,...,...,-38.78
AAR Corp.,AIR,47.51,48.23,46.95,47.58,0.66,1.41,"343,159",51.52,36.46,0.30,0.63,86.51,21.10
Aaron's Inc.,AAN,46.29,47.66,46.26,47.13,1.30,2.84,"936,175",56.00,34.29,0.12,0.25,10.83,18.27
ABB ADR,ABB,20.14,20.23,20.04,20.06,0.25,1.26,"2,400,519",28.67,19.08,0.83,4.12,19.03,-25.21
Abbott Laboratories,ABT,68.70,69.91,68.52,68.94,0.94,1.38,"7,168,175",74.15,53.61,1.12,1.62,142.12,20.80
AbbVie,ABBV,80.98,81.58,77.74,77.85,-3.74,-4.58,"12,696,838",125.86,77.74,3.84,4.93,19.27,-19.50
Abercrombie&Fitch,ANF,20.62,20.91,19.41,19.70,-0.76,-3.71,"2,563,071",29.69,11.62,0.80,4.06,37.88,13.02
ABM Industries,ABM,31.38,31.43,30.70,30.75,-0.31,-1.00,"991,966",44.70,28.17,0.70,2.28,24.16,-18.48
Acadia Realty Trust,AKR,29.08,29.08,27.81,27.84,-1.12,-3.87,"798,399",29.67,21.34,1.08,3.88,581.21,1.75
Accenture Cl A,ACN,156.22,159.45,156.03,157.62,3.00,1.94,"2,246,385",175.64,141.47,2.92,1.85,24.86,2.96
ACCO Brands,ACCO,7.97,8.19,7.62,8.07,0.12,1.51,"1,377,025",14.63,7.39,0.24,2.97,5.98,-33.85
Acorn International ADR,ATV,19.02,19.15,18.00,19.00,-0.00,-0.00,"10,319",38.86,13.50,...,...,...,7.70
