Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,21.90,21.90,21.55,21.80,-0.10,-0.46,"3,739",27.00,16.15,0.24,1.10,23.44,19.13
1st Source,SRCE,56.16,57.00,55.43,56.15,-0.40,-0.71,"15,053",59.33,44.59,1.00,1.78,19.23,13.55
2U,TWOU,71.78,72.75,71.65,72.18,0.07,0.10,"973,347",98.58,45.50,...,...,...,11.89
21st Century Fox Cl A,FOXA,45.41,45.60,45.28,45.48,-0.12,-0.26,"5,121,829",50.15,24.81,0.36,0.79,21.29,31.71
21st Century Fox Cl B,FOX,44.90,45.07,44.69,44.92,-0.14,-0.31,"2,638,765",49.65,24.30,0.36,0.80,21.03,31.65
21Vianet Group ADR,VNET,8.82,8.89,8.74,8.82,-0.08,-0.90,"134,096",11.54,4.17,...,...,...,10.53
51job ADR,JOBS,72.73,74.11,72.25,72.80,-0.81,-1.10,"155,230",114.62,53.26,...,...,...,19.64
1347 Property Insurance Holdings,PIH,7.20,7.20,7.20,7.20,...,...,"461",8.25,6.55,...,...,22.50,-0.69
1-800-FLOWERS.COM Cl A,FLWS,14.45,14.75,14.45,14.55,0.05,0.34,"101,630",14.99,7.80,...,...,17.12,35.98
AAON,AAON,39.25,39.45,38.85,39.00,-0.30,-0.76,"150,174",40.25,29.05,0.32,0.82,44.32,6.27
Abiomed,ABMD,379.46,387.79,377.11,377.83,-2.92,-0.77,"365,887",450.93,144.01,...,...,105.54,101.61
Acacia Communications,ACIA,38.44,39.26,38.15,38.81,0.27,0.70,"627,355",50.10,24.72,...,...,...,7.12
Acacia Research - Acacia Technologies,ACTG,3.85,3.98,3.85,3.92,0.02,0.64,"146,149",5.50,2.90,0.50,12.74,...,-3.09
Acadia Healthcare,ACHC,38.73,38.80,38.26,38.47,-0.34,-0.88,"666,776",52.83,26.92,...,...,14.97,17.90
ACADIA Pharmaceuticals,ACAD,13.83,15.56,13.83,14.92,1.01,7.26,"4,236,050",41.20,12.77,...,...,...,-50.45
Acceleron Pharma,XLRN,46.27,47.97,45.80,47.50,1.03,2.22,"249,059",50.00,32.46,...,...,...,11.92
Access National,ANCX,27.55,27.88,27.46,27.81,0.09,0.32,"25,681",30.99,24.36,0.64,2.30,21.23,-0.11
Accuray,ARAY,3.95,4.00,3.80,3.85,-0.10,-2.53,"267,083",6.15,3.60,...,...,...,-10.47
