Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,14.25,14.56,14.07,14.55,0.26,1.82,"1,349,658",22.57,7.92,...,...,...,68.40
3M,MMM,202.53,204.57,200.25,204.17,-0.80,-0.39,"2,646,180",259.77,191.44,5.44,2.66,30.29,-13.26
8X8,EGHT,19.85,20.40,19.60,20.10,0.05,0.25,"1,324,222",23.05,13.90,...,...,...,42.55
58.com ADR,WUBA,79.66,80.92,78.48,80.82,0.28,0.35,"1,133,887",89.90,41.25,...,...,54.13,12.92
500.com ADR,WBAI,15.09,15.83,14.98,15.66,0.48,3.16,"126,554",23.22,9.05,...,...,...,54.90
A10 Networks,ATEN,6.52,6.78,6.52,6.75,0.21,3.21,"499,610",8.85,5.63,...,...,...,-12.56
AAC Holdings,AAC,9.95,10.07,9.84,9.96,-0.02,-0.20,"125,428",13.06,5.99,...,...,...,10.67
AAR Corp.,AIR,47.12,48.03,46.89,47.90,0.60,1.27,"155,786",49.05,33.92,0.30,0.63,68.00,21.91
Aaron's Inc.,AAN,43.82,45.30,43.30,44.82,0.99,2.26,"594,847",49.77,34.29,0.12,0.27,11.07,12.47
ABB ADR,ABB,22.51,22.71,22.48,22.65,-0.38,-1.65,"1,459,704",28.67,21.92,0.83,3.65,23.30,-15.55
Abbott Laboratories,ABT,62.59,62.87,62.28,62.82,-0.09,-0.14,"3,390,930",64.60,47.83,1.12,1.78,243.87,10.08
AbbVie,ABBV,99.15,99.33,98.31,98.48,-1.09,-1.09,"5,348,611",125.86,69.38,3.84,3.90,24.81,1.83
Abercrombie&Fitch,ANF,25.20,25.87,25.15,25.79,0.45,1.78,"1,976,038",29.20,8.81,0.80,3.10,73.69,47.96
ABM Industries,ABM,30.93,31.16,30.72,30.95,-0.30,-0.96,"625,292",45.12,28.17,0.70,2.26,23.05,-17.95
Acadia Realty Trust,AKR,27.46,27.63,27.25,27.53,0.11,0.40,"775,053",30.63,21.34,1.08,3.92,573.54,0.62
