Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,21.45,22.80,21.30,22.55,0.85,3.92,"53,273",27.00,16.15,0.24,1.06,23.99,23.22
1st Source,SRCE,55.45,56.46,55.45,56.26,0.60,1.08,"24,869",56.46,44.59,0.96,1.71,20.68,13.77
2U,TWOU,95.39,95.45,91.92,94.31,-2.02,-2.10,"550,399",98.58,44.69,...,...,...,46.19
8Point3 Energy Partners,CAFD,12.36,12.44,12.32,12.42,...,...,"219,571",15.92,11.69,1.12,9.02,17.01,-18.34
21st Century Fox Cl A,FOXA,44.41,45.06,44.26,44.71,0.15,0.34,"10,488,714",45.06,24.81,0.36,0.81,20.60,29.48
21st Century Fox Cl B,FOX,43.92,44.80,43.82,44.29,-0.08,-0.18,"3,379,249",44.83,24.30,0.36,0.81,20.41,29.81
21Vianet Group ADR,VNET,8.52,8.70,8.25,8.65,-0.01,-0.12,"544,498",9.59,4.17,...,...,...,8.40
51job ADR,JOBS,104.59,105.24,99.07,103.92,-3.08,-2.88,"485,651",114.62,44.07,...,...,...,70.78
1347 Property Insurance Holdings,PIH,7.61,7.61,7.30,7.30,-0.35,-4.58,"1,664",8.45,6.55,...,...,22.81,0.69
1-800-FLOWERS.COM Cl A,FLWS,13.00,13.20,12.90,13.10,0.05,0.38,"104,166",13.32,7.80,...,...,15.41,22.43
AAON,AAON,33.40,33.65,33.20,33.50,-0.10,-0.30,"292,426",40.25,29.05,0.32,0.96,36.41,-8.72
Abaxis,ABAX,83.04,83.15,82.97,83.05,0.02,0.02,"171,576",83.98,43.66,0.72,0.87,70.38,67.71
Abiomed,ABMD,438.62,441.68,432.03,439.64,-3.51,-0.79,"973,797",446.81,139.49,...,...,179.44,134.59
Acacia Communications,ACIA,33.90,34.81,33.37,33.94,-1.32,-3.74,"494,897",50.10,24.72,...,...,...,-6.32
