Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,19.49,19.75,19.49,19.75,0.10,0.51,"1,008",27.00,16.45,0.30,1.52,18.08,-0.90
1st Source,SRCE,44.39,45.39,43.90,44.60,0.22,0.50,"19,356",59.33,38.44,1.00,2.24,14.77,10.56
2U,TWOU,55.89,56.50,54.53,54.70,-1.13,-2.02,"327,163",98.58,44.50,...,...,...,10.02
21st Century Fox Cl A,FOXA,48.63,48.93,48.54,48.90,0.25,0.51,"8,106,577",50.15,34.12,0.36,0.74,18.59,1.62
21st Century Fox Cl B,FOX,48.44,48.68,48.33,48.66,0.21,0.43,"5,466,181",49.65,33.75,0.36,0.74,18.50,1.84
21Vianet Group ADR,VNET,8.84,9.09,8.58,8.73,-0.10,-1.13,"227,877",11.98,5.01,...,...,9.22,1.04
51job ADR,JOBS,66.11,68.46,66.11,68.45,2.05,3.09,"106,595",114.62,52.15,...,...,49.59,9.63
111 ADR,YI,8.55,9.47,8.55,8.80,0.70,8.64,"12,891",16.83,5.95,...,...,...,43.32
360 Finance ADR,QFIN,12.90,13.50,12.13,13.50,0.87,6.89,"70,258",17.53,9.90,...,...,...,-12.94
1347 Property Insurance Holdings,PIH,4.54,4.54,4.31,4.31,-0.04,-0.92,"880",8.25,3.75,...,...,46.15,7.21
1-800-FLOWERS.COM Cl A,FLWS,13.46,13.57,13.09,13.15,-0.25,-1.87,"102,570",15.00,9.76,...,...,24.68,7.52
AAON,AAON,36.27,37.13,36.27,36.79,0.53,1.46,"93,935",44.90,29.05,0.32,0.87,42.29,4.93
Abiomed,ABMD,337.50,349.34,334.95,348.50,11.52,3.42,"690,475",459.75,219.13,...,...,84.41,7.22
Acacia Communications,ACIA,42.25,44.00,42.18,43.19,1.11,2.64,"362,825",47.26,24.72,...,...,...,13.66
Acacia Research - Acacia Technologies,ACTG,3.03,3.09,3.03,3.09,0.04,1.31,"61,322",4.40,2.75,0.50,16.18,...,3.69
Acadia Healthcare,ACHC,27.84,28.52,27.65,27.78,-0.11,-0.39,"829,253",45.35,24.27,...,...,10.78,8.05
ACADIA Pharmaceuticals,ACAD,20.80,21.68,20.62,21.64,0.83,3.99,"1,102,135",32.99,12.77,...,...,...,33.83
Acceleron Pharma,XLRN,41.09,41.41,40.31,41.29,0.14,0.34,"372,790",59.59,32.53,...,...,...,-5.19
Access National,ANCX,23.90,24.13,23.62,23.87,-0.12,-0.50,"43,164",30.40,20.34,0.68,2.85,16.70,11.91
Accuray,ARAY,4.41,4.41,4.13,4.25,-0.17,-3.85,"783,805",6.15,3.17,...,...,...,24.63
AcelRx Pharmaceuticals,ACRX,2.50,2.53,2.38,2.52,0.04,1.61,"965,863",5.05,1.65,...,...,...,9.09
Aceto,ACET,1.32,1.38,1.23,1.25,-0.08,-6.02,"141,286",11.98,0.79,0.04,3.20,...,48.81
Achaogen,AKAO,1.25,1.27,1.20,1.23,...,...,"588,318",15.00,1.14,...,...,...,...
Achillion Pharmaceuticals,ACHN,2.18,2.24,2.12,2.19,0.01,0.46,"793,912",4.34,1.29,...,...,...,37.74
AC Immune,ACIU,10.35,10.49,9.90,10.30,0.05,0.49,"75,096",17.40,7.16,...,...,...,8.99
ACI Worldwide,ACIW,28.43,28.66,28.19,28.61,0.18,0.63,"867,023",30.25,20.23,...,...,247.71,3.40
Aclaris Therapeutics,ACRS,6.05,6.28,5.96,6.27,0.21,3.47,"311,031",25.02,5.95,...,...,...,-15.16
ACM Research Cl A,ACMR,9.26,9.75,9.26,9.75,0.48,5.18,"26,367",15.60,5.11,...,...,22.05,-10.39
Acorda Therapeutics,ACOR,16.04,16.25,15.39,15.56,-0.45,-2.81,"438,459",36.35,12.86,...,...,...,-0.13
Activision Blizzard,ATVI,45.94,47.40,45.89,47.27,1.25,2.72,"5,918,558",84.68,43.71,0.34,0.72,107.09,1.50
Adamas Pharmaceuticals,ADMS,8.59,8.80,8.34,8.66,0.05,0.58,"361,227",41.74,7.42,...,...,...,1.41
Adaptimmune Therapeutics ADR,ADAP,4.50,4.73,4.36,4.49,0.02,0.45,"210,836",14.63,3.60,...,...,...,-21.91
Addus HomeCare,ADUS,62.51,62.51,60.59,61.90,-0.60,-0.96,"118,991",77.82,33.25,...,...,46.28,-8.81
ADDvantage Technologies Group,AEY,1.40,1.40,1.38,1.40,0.03,2.19,"36,607",1.83,1.21,...,...,...,-2.44
Adobe,ADBE,245.62,245.98,241.18,242.56,-2.58,-1.05,"3,002,293",277.61,179.34,...,...,46.56,7.21
Adtran,ADTN,12.28,13.74,11.85,13.56,1.29,10.51,"1,420,021",19.30,10.21,0.36,2.65,...,26.26
Aduro Biotech,ADRO,2.60,2.68,2.56,2.58,...,...,"401,784",9.93,2.34,...,...,...,-2.27
Advanced Emissions Solutions,ADES,11.36,11.52,11.30,11.51,0.15,1.32,"64,398",12.37,7.00,1.00,8.69,6.65,9.10
Advanced Energy Industries,AEIS,45.75,49.09,45.43,48.55,3.30,7.29,"263,991",76.01,38.74,...,...,19.66,13.09
Advanced Micro Devices,AMD,20.06,21.01,20.04,20.85,1.05,5.30,"94,462,986",34.14,9.04,...,...,61.32,12.95
Advaxis,ADXS,0.29,0.33,0.28,0.31,...,0.96,"584,980",3.29,0.18,...,...,...,65.79
Adverum Biotechnologies,ADVM,3.07,3.16,3.05,3.10,0.05,1.64,"62,306",8.59,2.62,...,...,...,-1.59
Aegion,AEGN,18.23,18.39,18.05,18.29,0.07,0.38,"67,294",26.80,15.12,...,...,...,12.07
Aeglea BioTherapeutics,AGLE,8.48,8.57,8.27,8.35,-0.14,-1.65,"26,187",12.00,5.12,...,...,...,11.48
Aemetis,AMTX,0.99,1.04,0.90,0.95,-0.01,-1.04,"32,712",3.12,0.42,...,...,...,56.65
Aerie Pharmaceuticals,AERI,43.69,44.75,43.08,44.53,0.89,2.04,"339,393",74.75,32.18,...,...,...,23.35
AeroVironment,AVAV,74.92,77.04,74.60,76.19,2.59,3.52,"277,276",121.32,41.60,...,...,43.11,12.13
Aevi Genomic Medicine,GNMX,0.20,0.21,0.20,0.21,0.01,3.02,"982,804",2.65,0.17,...,...,...,-70.29
Affimed,AFMD,3.33,3.38,3.29,3.36,0.04,1.20,"275,519",7.35,1.30,...,...,...,8.04
Agilysys,AGYS,14.20,14.57,14.10,14.14,-0.13,-0.91,"56,213",17.52,10.77,...,...,...,-1.39
Agios Pharmaceuticals,AGIO,51.95,52.53,51.40,51.93,-0.10,-0.19,"285,515",99.82,41.63,...,...,...,12.62
AGNC Investment,AGNC,17.99,18.03,17.89,18.01,...,...,"4,025,790",19.75,16.96,2.16,11.99,5.69,2.68
AgroFresh Solutions,AGFS,3.81,3.96,3.79,3.95,0.10,2.60,"45,256",8.75,3.41,...,...,...,4.22
AgroFresh Solutions WT,AGFSW,0.14,0.14,0.14,0.14,-0.03,-19.19,"3,980",0.77,0.05,...,...,...,-14.64
Aileron Therapeutics,ALRN,1.05,1.12,1.03,1.10,0.04,3.77,"42,311",9.88,0.52,...,...,...,30.95
Aimmune Therapeutics,AIMT,21.51,21.86,21.22,21.85,0.16,0.74,"332,320",42.00,21.22,...,...,...,-8.65
Air Transport Services Group,ATSG,23.99,24.20,23.54,23.66,-0.27,-1.13,"261,524",26.91,17.06,...,...,11.28,3.73
Akamai Technologies,AKAM,64.40,64.91,64.00,64.57,0.22,0.34,"914,110",83.08,57.18,...,...,49.29,5.71
Akcea Therapeutics,AKCA,28.16,29.06,27.33,28.21,-0.02,-0.07,"115,183",40.75,15.73,...,...,...,-6.40
Akebia Therapeutics,AKBA,5.80,5.98,5.60,5.90,0.12,2.08,"473,569",15.78,5.20,...,...,...,6.69
Akorn,AKRX,3.83,4.08,3.81,4.06,0.21,5.45,"2,486,491",32.97,3.14,...,...,...,19.76
Alarm.Com Holdings,ALRM,60.23,61.19,59.78,61.05,0.88,1.46,"448,707",61.64,33.39,...,...,215.50,17.70
Alaska Communications Systems Group,ALSK,2.05,2.05,2.00,2.04,0.01,0.49,"116,696",2.43,1.37,...,...,26.67,41.67
Alder BioPharmaceuticals,ALDR,12.24,12.87,12.12,12.61,0.37,3.02,"498,892",20.87,9.44,...,...,...,23.02
Alexion Pharmaceuticals,ALXN,117.25,117.98,116.38,117.91,0.91,0.78,"1,514,543",140.77,92.56,...,...,178.11,21.11
Alico,ALCO,29.50,30.38,29.50,30.38,0.39,1.30,"1,217",34.65,25.55,0.24,0.79,19.50,2.98
Align Technology,ALGN,218.25,224.08,218.25,220.67,3.45,1.59,"913,478",398.88,177.93,...,...,57.47,5.37
Alimera Sciences,ALIM,0.84,0.88,0.83,0.86,...,0.52,"50,270",1.34,0.72,...,...,6.99,20.39
ALJ Regional Holdings,ALJJ,1.33,1.40,1.33,1.40,0.06,4.48,"15,572",3.49,1.05,...,...,...,6.87
Alkermes,ALKS,32.44,33.11,32.21,33.08,0.64,1.97,"525,112",71.22,27.54,...,...,...,12.10
Allakos,ALLK,42.88,43.94,42.05,43.14,0.30,0.70,"257,356",65.48,26.00,...,...,...,-17.47
Allegiance Bancshares,ABTX,35.76,36.11,35.25,35.51,-0.26,-0.73,"75,279",46.85,28.58,...,...,17.67,9.70
Allegiant Travel,ALGT,120.28,123.49,119.94,121.45,2.41,2.02,"124,888",181.45,98.18,2.80,2.31,9.65,21.18
Allena Pharmaceuticals,ALNA,8.25,8.27,7.67,7.89,-0.51,-6.07,"40,981",17.56,4.80,...,...,...,44.77
Alliance Resource Partners,ARLP,19.00,19.24,18.86,18.87,-0.06,-0.32,"422,720",21.90,15.55,2.10,11.13,6.50,8.82
Alliant Energy,LNT,43.54,43.97,43.16,43.92,0.28,0.64,"1,477,727",46.58,36.84,1.42,3.23,19.65,3.95
Allied Motion Technologies,AMOT,41.24,41.84,40.55,41.34,0.05,0.12,"16,317",55.47,28.08,0.12,0.29,28.94,-7.50
Allogene Therapeutics,ALLO,27.92,28.70,27.22,28.65,0.84,3.02,"192,843",35.55,21.67,...,...,...,6.39
Allot,ALLT,6.42,6.49,6.37,6.40,0.01,0.16,"153,227",7.32,4.74,...,...,...,5.44
Allscripts Healthcare Solutions,MDRX,11.90,12.25,11.87,12.15,0.29,2.45,"2,847,757",15.55,8.54,...,...,...,26.04
Alnylam Pharmaceuticals,ALNY,79.84,81.21,79.03,80.79,0.78,0.97,"779,667",153.99,60.27,...,...,...,10.81
Alphabet Cl A,GOOGL,1082.51,1088.00,1070.02,1084.00,-0.41,-0.04,"1,284,823",1291.44,977.66,...,...,40.78,3.74
Alphabet Cl C,GOOG,1076.48,1079.47,1060.70,1073.90,-1.67,-0.16,"1,077,205",1273.89,970.11,...,...,40.40,3.70
Alpha&Omega Semiconductor,AOSL,11.80,12.10,11.47,11.54,-0.26,-2.20,"149,575",17.52,9.01,...,...,24.04,13.25
Alphatec Holdings,ATEC,1.60,1.68,1.58,1.60,0.01,0.63,"364,260",4.21,1.51,...,...,...,-30.13
Alpine Immune Sciences,ALPN,6.22,7.23,6.18,7.10,0.90,14.52,"44,547",11.67,3.66,...,...,...,92.93
Altaba,AABA,62.64,64.20,62.64,64.00,1.13,1.80,"5,268,648",82.45,54.75,...,...,2.50,10.46
Altair Engineering Cl A,ALTR,31.48,31.77,30.70,30.84,-0.61,-1.94,"196,727",43.99,24.21,...,...,...,11.82
Altimmune,ALT,3.25,3.65,3.24,3.42,0.09,2.70,"1,407,716",58.50,1.70,...,...,...,66.02
Altisource Portfolio Solutions,ASPS,22.64,23.46,22.64,22.83,0.18,0.79,"50,504",37.86,19.36,...,...,1.42,1.51
Altra Industrial Motion,AIMC,28.17,28.64,28.17,28.53,0.28,0.99,"254,057",53.70,23.52,0.68,2.38,15.76,13.44
AMAG Pharmaceuticals,AMAG,16.68,17.04,16.28,16.42,-0.30,-1.79,"258,930",26.10,11.95,...,...,...,8.10
Amalgamated Bank,AMAL,19.70,19.96,19.55,19.79,0.06,0.30,"11,081",22.97,16.00,0.24,1.21,...,1.49
Amarin ADR,AMRN,17.80,17.93,17.22,17.73,0.02,0.11,"7,728,331",23.34,2.35,...,...,...,30.27
Amazon.com,AMZN,1641.07,1657.26,1631.78,1654.93,14.91,0.91,"4,045,998",2050.50,1265.93,...,...,92.81,10.18
Ambac Financial Group,AMBC,18.21,18.41,18.09,18.29,0.09,0.49,"132,360",23.34,13.96,...,...,4.47,6.09
Ambac Financial Group WT,AMBCW,8.58,8.79,8.57,8.77,0.13,1.52,"1,868",12.24,5.51,...,...,...,6.17
Ambarella,AMBA,36.55,37.61,36.55,37.22,1.22,3.39,"499,197",55.50,30.00,...,...,...,6.40
AMC Networks Cl A,AMCX,63.15,64.34,63.15,64.16,0.97,1.54,"387,660",69.02,48.00,...,...,7.45,16.91
Amdocs,DOX,55.00,55.82,53.41,55.29,0.23,0.42,"3,409,276",71.72,52.60,1.00,1.81,22.53,-5.62
Amedisys,AMED,128.18,129.63,127.15,127.83,-0.32,-0.25,"275,248",140.91,49.98,...,...,48.79,9.15
Amerco,UHAL,346.24,346.98,342.34,344.85,-1.60,-0.46,"25,154",386.64,316.00,...,...,8.53,5.10
America First Multifamily Investors,ATAX,6.24,6.27,6.20,6.27,0.05,0.80,"127,468",6.50,5.17,0.50,7.97,10.27,11.57
American Airlines Group,AAL,34.26,34.35,32.83,33.66,2.01,6.35,"15,379,904",57.44,28.81,0.40,1.19,11.65,4.83
American Finance Trust Cl A,AFIN,12.82,12.91,12.56,12.73,-0.16,-1.24,"310,457",18.50,12.00,1.10,8.64,...,-4.43
American National Bankshares,AMNB,32.36,33.01,32.36,32.55,0.05,0.15,"16,076",42.85,28.39,1.00,3.07,12.55,11.05
American National Insurance,ANAT,134.47,136.39,134.47,135.45,1.18,0.88,"40,305",136.39,112.89,3.28,2.42,5.88,6.45
American Outdoor Brands,AOBC,12.64,12.70,12.07,12.18,-0.56,-4.40,"1,131,159",15.95,8.32,...,...,19.93,-5.29
American Public Education,APEI,30.23,30.39,29.49,29.71,-0.53,-1.75,"57,956",46.15,23.15,...,...,19.67,4.39
American River Bankshares,AMRB,13.25,13.36,13.25,13.36,0.05,0.38,"5,864",17.50,10.50,0.20,1.50,23.17,-4.23
American Software Cl A,AMSWA,10.83,10.96,10.65,10.90,0.04,0.37,"29,122",18.94,8.99,0.44,4.04,36.39,4.31
American Superconductor,AMSC,11.82,12.32,11.77,12.18,0.36,3.05,"209,736",12.50,4.25,...,...,34.20,9.24
American Woodmark,AMWD,67.34,68.81,66.71,66.77,-0.56,-0.83,"142,693",148.44,53.35,...,...,18.21,19.92
America's Car-Mart,CRMT,71.35,74.48,71.27,71.51,0.08,0.11,"68,832",89.85,42.20,...,...,11.24,-1.30
AMERISAFE,AMSF,56.70,57.03,56.19,56.81,0.22,0.39,"119,006",67.96,50.45,0.88,1.55,20.51,0.21
Ameris Bancorp,ABCB,35.42,35.75,34.77,35.27,-0.18,-0.51,"164,860",59.05,29.97,0.40,1.13,17.20,11.37
AmeriServ Financial,ASRV,4.11,4.13,4.10,4.13,0.02,0.49,"1,800",4.55,3.93,0.08,1.94,9.41,2.48
Amgen,AMGN,201.61,202.40,199.74,200.97,-0.59,-0.29,"1,995,558",210.19,163.31,5.80,2.89,54.25,3.24
Amicus Therapeutics,FOLD,11.39,11.62,10.30,11.14,-0.33,-2.88,"7,640,303",17.62,8.27,...,...,...,16.28
Amkor Technology,AMKR,7.28,7.51,7.28,7.38,0.29,4.09,"605,848",11.68,5.72,...,...,8.87,12.50
Amphastar Pharmaceuticals,AMPH,22.60,22.60,21.96,22.02,-0.58,-2.57,"90,016",22.98,14.40,...,...,...,10.65
Amtech Systems,ASYS,4.82,4.86,4.53,4.62,-0.18,-3.75,"86,990",11.22,4.03,...,...,13.91,1.99
Amyris,AMRS,3.36,3.40,3.30,3.33,-0.05,-1.48,"738,053",9.29,2.92,...,...,...,-0.30
Analog Devices,ADI,90.53,95.50,90.53,94.75,5.89,6.63,"4,704,486",103.59,76.62,1.92,2.03,23.87,10.39
AnaptysBio,ANAB,69.01,69.55,66.25,67.01,-1.86,-2.70,"406,099",134.00,54.26,...,...,...,5.05
Andersons,ANDE,34.12,34.81,34.12,34.78,0.52,1.52,"48,652",41.70,27.62,0.68,1.96,11.45,16.36
ANGI Homeservices,ANGI,16.08,16.39,15.97,16.29,0.21,1.31,"317,740",23.95,12.65,...,...,...,1.37
AngioDynamics,ANGO,20.85,21.13,20.67,20.99,0.15,0.72,"93,560",24.49,15.26,...,...,44.09,4.27
Anika Therapeutics,ANIK,35.67,36.83,35.34,36.45,0.78,2.19,"69,357",69.81,28.54,...,...,28.48,8.45
ANI Pharmaceuticals,ANIP,53.63,53.80,52.71,53.19,-0.44,-0.82,"30,631",72.81,36.92,...,...,4289.52,18.15
Ansys,ANSS,158.59,159.24,157.01,158.10,-0.53,-0.33,"412,648",190.45,136.80,...,...,42.61,10.61
Apellis Pharmaceuticals,APLS,12.82,13.32,12.50,13.16,0.35,2.73,"281,325",32.00,11.45,...,...,...,-0.23
Apogee Enterprises,APOG,33.70,34.00,32.68,33.76,0.09,0.27,"128,336",50.87,26.38,0.70,2.07,11.97,13.10
Apollo Endosurgery,APEN,3.53,3.76,3.45,3.45,...,...,"11,819",9.65,3.02,...,...,...,...
