Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,18.17,19.09,18.17,18.62,-0.05,-0.27,"1,734,417",21.78,7.92,...,...,...,115.51
3M,MMM,212.24,212.97,209.97,212.57,-0.17,-0.08,"2,578,141",259.77,190.57,5.44,2.56,29.40,-9.69
8X8,EGHT,22.55,23.20,22.50,22.70,0.05,0.22,"368,824",23.45,13.90,...,...,...,60.99
58.com ADR,WUBA,72.12,74.08,71.80,72.52,-0.04,-0.06,"1,284,151",89.90,56.70,...,...,43.23,1.33
500.com ADR,WBAI,11.80,12.10,11.50,11.50,-0.45,-3.77,"40,406",23.22,9.05,...,...,...,13.75
A10 Networks,ATEN,6.55,6.62,6.49,6.56,...,...,"255,016",8.25,5.63,...,...,...,-15.03
AAC Holdings,AAC,7.98,8.09,7.77,7.78,-0.24,-2.99,"201,057",13.06,7.41,...,...,...,-13.56
AAR Corp.,AIR,46.17,46.40,45.72,46.09,-0.19,-0.41,"66,366",49.05,34.25,0.30,0.65,108.60,17.31
Aaron's Inc.,AAN,50.42,51.49,50.17,50.61,0.09,0.18,"472,229",51.53,34.29,0.12,0.24,12.40,27.00
ABB ADR,ABB,23.16,23.25,23.07,23.15,-0.25,-1.07,"1,396,296",28.67,21.22,0.83,3.57,22.12,-13.68
Abbott Laboratories,ABT,65.79,66.46,65.69,66.21,0.38,0.58,"3,785,496",67.36,51.29,1.12,1.69,131.08,16.02
AbbVie,ABBV,93.65,94.35,91.60,94.17,0.43,0.46,"3,980,888",125.86,81.11,3.84,4.08,23.31,-2.63
Abercrombie&Fitch,ANF,21.08,21.33,19.93,20.06,-1.23,-5.78,"4,540,688",29.69,11.62,0.80,3.99,38.58,15.09
ABM Industries,ABM,32.95,35.06,31.70,33.75,2.21,7.01,"2,866,786",44.70,28.17,0.70,2.07,26.52,-10.52
Acadia Realty Trust,AKR,28.49,28.59,28.24,28.43,-0.23,-0.80,"296,277",30.63,21.34,1.08,3.80,...,3.91
Accenture Cl A,ACN,168.87,169.67,168.46,169.07,-0.29,-0.17,"1,460,088",169.92,132.27,2.66,1.57,27.09,10.44
ACCO Brands,ACCO,11.90,12.15,11.85,12.05,0.05,0.42,"374,588",14.63,10.68,0.24,1.99,9.34,-1.23
Acorn International ADR,ATV,22.26,22.26,21.59,21.88,0.41,1.90,"4,190",38.86,13.21,...,...,...,24.03
Actuant Cl A,ATU,29.65,29.85,29.43,29.65,-0.10,-0.34,"198,657",30.05,21.50,0.04,0.13,...,17.19
Acuity Brands,AYI,155.69,161.34,155.35,156.41,5.95,3.95,"757,130",186.99,109.98,0.52,0.33,19.60,-11.13
Acushnet Holdings,GOLF,26.95,27.10,26.61,26.78,-0.17,-0.63,"109,018",27.87,16.33,0.52,1.94,19.69,27.04
Adecoagro,AGRO,7.45,7.52,7.44,7.49,-0.01,-0.13,"270,030",11.15,7.20,...,...,...,-27.56
Adient,ADNT,40.77,41.17,40.09,40.64,-0.13,-0.32,"1,214,099",86.42,40.09,1.10,2.71,312.62,-48.36
ADT,ADT,8.93,9.01,8.76,8.80,-0.16,-1.79,"1,015,532",13.02,6.93,0.14,1.59,...,...
Adtalem Global Education,ATGE,46.40,46.85,45.90,46.00,-0.55,-1.18,"367,017",56.45,30.71,...,...,87.06,9.39
Advance Auto Parts,AAP,167.23,169.22,167.09,167.28,0.06,0.04,"628,556",170.91,78.81,0.24,0.14,23.17,67.80
Advanced Disposal Services,ADSW,27.65,27.80,27.56,27.70,0.05,0.18,"366,074",27.80,21.50,...,...,43.28,15.71
Advanced Drainage Systems,WMS,31.95,32.30,31.67,32.25,0.15,0.47,"179,283",33.50,17.90,0.32,0.99,26.88,35.22
AdvanSix,ASIX,35.17,35.17,34.49,34.71,-0.63,-1.78,"176,974",46.51,32.29,...,...,8.13,-17.49
Advantage Oil&Gas,AAV,2.40,2.60,2.40,2.50,...,...,"154,934",6.70,2.40,...,...,20.85,-41.86
AECOM,ACM,32.89,33.02,32.57,32.79,-0.23,-0.70,"521,232",39.90,30.95,...,...,38.13,-11.74
Aegean Marine Petroleum Network,ANW,1.69,1.74,1.68,1.73,0.02,1.17,"194,177",5.15,0.60,0.04,2.31,...,-59.77
Aegon ADR,AEG,5.92,5.95,5.89,5.92,-0.09,-1.50,"1,300,360",7.48,5.50,0.32,5.39,5.00,-6.03
AerCap Holdings,AER,56.70,56.85,56.13,56.42,-0.37,-0.65,"1,213,519",58.30,48.13,...,...,8.41,7.24
Aerohive Networks,HIVE,4.05,4.11,4.02,4.03,-0.07,-1.71,"366,092",6.50,3.55,...,...,...,-30.87
