Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,21.30,21.50,21.30,21.45,...,...,"10,377",22.52,16.15,0.24,1.12,22.82,17.21
1st Source,SRCE,54.95,55.77,54.95,55.67,0.85,1.55,"37,379",55.77,44.59,0.96,1.72,20.47,12.58
2U,TWOU,92.62,95.48,92.01,94.20,0.89,0.95,"531,362",98.58,42.03,...,...,...,46.02
8Point3 Energy Partners,CAFD,12.31,12.33,12.30,12.31,-0.01,-0.08,"40,090",15.92,11.69,1.12,9.10,16.86,-19.07
21st Century Fox Cl A,FOXA,39.04,39.39,38.86,39.30,0.22,0.56,"15,628,455",39.46,24.81,0.36,0.92,18.11,13.81
21st Century Fox Cl B,FOX,38.74,38.95,38.60,38.85,0.11,0.28,"2,891,507",38.95,24.30,0.36,0.93,17.90,13.86
21Vianet Group ADR,VNET,8.49,8.95,8.49,8.74,0.23,2.70,"1,094,820",9.59,4.17,...,...,...,9.52
51job ADR,JOBS,113.98,114.62,110.34,110.75,-2.31,-2.04,"268,387",114.62,42.57,...,...,...,82.00
1347 Property Insurance Holdings,PIH,7.70,7.95,7.67,7.80,0.15,1.96,"40,616",8.50,6.55,...,...,24.38,7.59
1-800-FLOWERS.COM Cl A,FLWS,13.00,13.00,12.75,12.85,-0.10,-0.77,"63,798",13.32,7.80,...,...,15.12,20.09
AAON,AAON,32.20,32.65,31.45,32.60,0.50,1.56,"253,323",40.25,29.05,0.32,0.98,35.43,-11.17
Abaxis,ABAX,83.10,83.40,82.89,83.38,0.13,0.16,"269,068",83.98,43.66,0.72,0.86,70.66,68.38
Abiomed,ABMD,406.92,411.01,404.50,410.27,4.60,1.13,"559,500",415.00,134.80,...,...,167.46,118.92
Ablynx ADR,ABLX,52.62,52.88,52.62,52.88,0.58,1.10,"2,626",55.29,17.75,...,...,...,111.59
Acacia Communications,ACIA,34.19,34.89,33.53,33.87,0.53,1.59,"1,462,021",50.10,24.72,...,...,...,-6.51
Acacia Research - Acacia Technologies,ACTG,3.95,4.10,3.95,4.05,0.10,2.53,"287,507",5.50,2.90,0.50,12.35,88.43,...
Acadia Healthcare,ACHC,39.22,40.24,39.02,39.62,0.32,0.81,"1,531,191",54.34,26.92,...,...,16.04,21.42
ACADIA Pharmaceuticals,ACAD,17.51,17.60,17.21,17.52,0.09,0.52,"1,124,797",41.20,14.51,...,...,...,-41.81
Acceleron Pharma,XLRN,36.36,36.78,36.02,36.22,0.03,0.08,"211,581",46.93,26.88,...,...,...,-14.66
Access National,ANCX,29.00,29.38,28.98,29.30,0.30,1.03,"72,963",30.99,24.36,0.60,2.05,27.38,5.24
Accuray,ARAY,4.45,4.45,4.40,4.40,-0.02,-0.56,"271,041",6.15,3.60,...,...,...,2.33
AcelRx Pharmaceuticals,ACRX,3.60,3.70,3.50,3.60,0.10,2.86,"1,088,265",5.75,1.55,...,...,...,77.78
Aceto,ACET,3.28,3.73,3.28,3.35,0.11,3.23,"1,285,040",17.10,2.22,0.04,1.19,...,-67.52
Achaogen,AKAO,12.07,12.35,12.00,12.06,-0.01,-0.08,"589,405",25.22,9.83,...,...,...,12.29
Achillion Pharmaceuticals,ACHN,3.15,3.18,3.08,3.10,-0.03,-0.96,"729,599",5.66,2.58,...,...,...,7.64
AC Immune,ACIU,9.94,9.94,9.62,9.82,-0.05,-0.51,"8,913",13.91,6.03,...,...,...,-23.28
ACI Worldwide,ACIW,25.06,25.16,24.69,25.01,0.03,0.12,"709,635",26.37,20.23,...,...,...,10.32
