Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,12.61,12.67,12.47,12.67,0.05,0.40,"1,251,371",23.19,7.92,...,...,...,46.64
3M,MMM,200.28,200.76,198.45,198.96,-1.40,-0.70,"2,782,719",259.77,191.44,5.44,2.73,29.52,-15.47
8X8,EGHT,22.45,22.45,21.80,22.15,0.15,0.68,"1,014,805",23.05,13.90,...,...,...,57.09
58.com ADR,WUBA,84.61,84.64,81.48,83.16,-2.16,-2.53,"1,499,645",89.90,40.02,...,...,64.46,16.19
500.com ADR,WBAI,18.11,18.11,17.32,17.37,-0.46,-2.58,"53,067",23.22,8.51,...,...,...,71.81
A10 Networks,ATEN,6.22,6.25,6.17,6.19,...,...,"230,862",8.88,5.63,...,...,...,-19.82
AAC Holdings,AAC,11.85,12.09,11.62,11.85,0.11,0.94,"101,197",13.06,5.99,...,...,...,31.67
AAR Corp.,AIR,46.90,47.16,46.67,46.91,0.20,0.43,"139,564",47.56,33.48,0.30,0.64,66.60,19.39
Aaron's Inc.,AAN,41.10,41.47,40.61,41.12,0.12,0.29,"552,132",49.77,34.02,0.12,0.29,10.15,3.19
ABB ADR,ABB,24.27,24.37,24.21,24.30,0.21,0.87,"1,370,496",28.67,21.92,0.83,3.40,25.00,-9.40
Abbott Laboratories,ABT,61.02,61.87,60.94,61.71,0.65,1.06,"6,063,880",64.60,43.01,1.12,1.81,239.56,8.13
AbbVie,ABBV,105.27,106.78,105.11,105.98,0.66,0.63,"5,109,335",125.86,64.80,3.84,3.62,26.70,9.59
Abercrombie&Fitch,ANF,27.03,27.49,26.92,27.06,-0.04,-0.15,"2,184,277",29.20,8.81,0.80,2.96,451.00,55.25
ABM Industries,ABM,30.11,30.21,29.72,29.73,-0.37,-1.23,"500,229",45.12,29.72,0.70,2.35,19.92,-21.18
Acadia Realty Trust,AKR,23.75,23.92,23.64,23.84,0.17,0.72,"549,370",30.63,21.34,1.08,4.53,496.67,-12.87
Accenture Cl A,ACN,155.00,155.93,154.62,155.31,0.38,0.25,"1,309,591",165.58,119.10,2.66,1.71,27.30,1.45
ACCO Brands,ACCO,12.60,12.60,12.38,12.50,-0.05,-0.40,"321,717",13.97,10.35,0.24,1.92,9.92,2.46
Acorn International ADR,ATV,26.31,26.52,26.00,26.10,-0.12,-0.46,"1,263",28.50,9.33,...,...,...,47.95
Actuant Cl A,ATU,24.75,24.75,24.52,24.55,-0.10,-0.41,"274,454",27.95,21.50,0.04,0.16,...,-2.96
Acuity Brands,AYI,119.01,119.56,117.75,118.16,-0.58,-0.49,"469,880",208.82,109.98,0.52,0.44,14.62,-32.86
Acushnet Holdings,GOLF,23.81,23.86,23.65,23.77,...,...,"128,947",24.70,15.16,0.52,2.19,18.72,12.76
Adecoagro,AGRO,8.19,8.19,7.84,8.10,-0.13,-1.58,"593,772",11.47,7.20,...,...,81.82,-21.66
Adient,ADNT,57.20,57.20,55.66,56.01,-1.19,-2.08,"418,830",86.42,54.11,1.10,1.96,32.56,-28.83
ADT,ADT,7.20,7.51,7.20,7.27,0.10,1.39,"3,727,042",13.02,6.93,0.14,1.93,...,...
Adtalem Global Education,ATGE,46.80,46.90,46.25,46.55,-0.05,-0.11,"479,440",50.15,30.15,...,...,232.40,10.70
Advance Auto Parts,AAP,119.37,119.86,118.21,118.32,-1.47,-1.23,"1,037,047",151.72,78.81,0.24,0.20,18.43,18.69
Advanced Disposal Services,ADSW,23.43,23.45,23.25,23.31,-0.03,-0.13,"778,392",25.71,21.50,...,...,44.17,-2.63
Advanced Drainage Systems,WMS,25.90,26.18,25.80,26.00,0.10,0.39,"214,205",28.15,17.90,0.28,1.08,35.14,9.01
AdvanSix,ASIX,38.24,39.44,37.89,39.01,0.92,2.42,"288,825",46.51,27.93,...,...,9.31,-7.27
Advantage Oil&Gas,AAV,3.15,3.15,3.05,3.10,-0.05,-1.59,"173,096",7.35,2.70,...,...,12.10,-27.91
AECOM,ACM,33.47,33.62,33.07,33.07,-0.32,-0.96,"668,001",39.90,30.15,...,...,29.27,-10.98
Aegean Marine Petroleum Network,ANW,2.85,2.95,2.81,2.85,-0.05,-1.72,"161,610",10.80,1.75,0.04,1.40,...,-33.72
