Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,13.06,13.12,12.53,12.62,-0.50,-3.81,"2,770,167",23.19,7.92,...,...,...,46.06
3M,MMM,199.27,201.40,198.69,200.36,1.51,0.76,"2,208,735",259.77,191.44,5.44,2.72,29.73,-14.87
8X8,EGHT,22.15,22.73,21.90,22.00,-0.25,-1.12,"675,499",23.05,13.90,...,...,...,56.03
58.com ADR,WUBA,86.35,87.03,85.05,85.32,-2.00,-2.29,"389,175",89.90,39.68,...,...,66.13,19.21
500.com ADR,WBAI,18.10,18.38,17.50,17.83,0.11,0.62,"146,748",23.22,8.51,...,...,...,76.36
A10 Networks,ATEN,6.20,6.24,6.14,6.19,-0.01,-0.16,"226,321",8.88,5.63,...,...,...,-19.82
AAC Holdings,AAC,11.53,11.81,11.43,11.74,0.16,1.38,"77,141",13.06,5.99,...,...,...,30.44
AAR Corp.,AIR,46.69,47.00,46.59,46.71,0.11,0.24,"167,428",47.56,33.17,0.30,0.64,66.31,18.89
Aaron's Inc.,AAN,40.74,41.64,40.68,41.00,0.42,1.03,"521,178",49.77,34.02,0.12,0.29,10.12,2.89
ABB ADR,ABB,23.91,24.12,23.91,24.09,0.18,0.75,"2,254,019",28.67,21.92,0.83,3.43,24.79,-10.18
Abbott Laboratories,ABT,60.80,61.16,60.37,61.06,0.29,0.48,"3,981,745",64.60,42.88,1.12,1.83,237.03,6.99
AbbVie,ABBV,105.10,105.41,104.21,105.32,0.28,0.27,"6,608,330",125.86,64.80,3.84,3.65,26.53,8.90
Abercrombie&Fitch,ANF,27.03,27.42,26.78,27.10,-0.05,-0.18,"1,810,404",29.20,8.81,0.80,2.95,451.67,55.48
ABM Industries,ABM,30.29,30.40,30.00,30.10,-0.18,-0.59,"605,889",45.12,29.87,0.70,2.33,20.16,-20.20
Acadia Realty Trust,AKR,23.74,23.95,23.67,23.67,-0.05,-0.21,"638,446",30.63,21.34,1.08,4.56,493.13,-13.49
Accenture Cl A,ACN,154.41,155.72,153.82,154.93,0.85,0.55,"1,461,637",165.58,119.10,2.66,1.72,27.23,1.20
ACCO Brands,ACCO,12.35,12.70,12.30,12.55,0.20,1.62,"416,725",13.97,10.35,0.24,1.91,9.96,2.87
Acorn International ADR,ATV,26.71,26.98,26.21,26.22,-0.37,-1.40,"2,163",28.50,9.33,...,...,...,48.63
Actuant Cl A,ATU,24.50,24.70,24.45,24.65,0.20,0.82,"312,112",27.95,21.50,0.04,0.16,...,-2.57
