Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,12.14,12.51,12.11,12.48,0.37,3.06,"1,224,536",22.57,7.92,...,...,...,44.44
3M,MMM,197.09,199.38,196.70,198.68,2.94,1.50,"2,016,293",259.77,191.44,5.44,2.74,29.48,-15.59
8X8,EGHT,18.10,18.55,18.10,18.25,0.20,1.11,"1,290,264",23.05,13.90,...,...,...,29.43
58.com ADR,WUBA,79.35,80.47,78.31,79.83,0.75,0.95,"1,099,820",89.90,40.02,...,...,53.47,11.54
500.com ADR,WBAI,18.02,18.50,17.95,18.41,0.43,2.39,"193,907",23.22,8.93,...,...,...,82.10
A10 Networks,ATEN,6.32,6.37,6.24,6.36,0.08,1.27,"320,383",8.88,5.63,...,...,...,-17.62
AAC Holdings,AAC,11.06,11.23,10.75,10.93,-0.12,-1.09,"110,555",13.06,5.99,...,...,...,21.44
AAR Corp.,AIR,44.21,45.43,44.12,45.22,1.29,2.94,"136,780",47.97,33.92,0.30,0.66,64.20,15.09
Aaron's Inc.,AAN,41.00,41.62,41.00,41.15,0.28,0.69,"519,405",49.77,34.29,0.12,0.29,10.16,3.26
ABB ADR,ABB,22.80,23.18,22.79,23.11,0.19,0.83,"2,775,291",28.67,21.92,0.83,3.57,23.78,-13.83
Abbott Laboratories,ABT,61.78,62.65,61.44,62.07,0.77,1.26,"5,453,125",64.60,45.18,1.12,1.80,240.95,8.76
AbbVie,ABBV,101.86,103.16,100.83,103.01,3.54,3.56,"30,586,035",125.86,65.61,3.84,3.73,25.95,6.51
Abercrombie&Fitch,ANF,25.40,25.82,25.13,25.74,0.36,1.42,"2,291,814",29.20,8.81,0.80,3.11,429.00,47.68
ABM Industries,ABM,28.96,29.61,28.96,29.15,0.33,1.15,"1,409,289",45.12,28.54,0.70,2.40,19.53,-22.72
Acadia Realty Trust,AKR,24.91,25.87,24.81,25.73,0.29,1.14,"921,391",30.63,21.34,1.08,4.20,536.04,-5.96
Accenture Cl A,ACN,154.80,156.54,154.53,156.03,2.49,1.62,"1,510,590",165.58,119.10,2.66,1.70,27.42,1.92
ACCO Brands,ACCO,13.10,13.40,13.00,13.20,0.20,1.54,"356,661",13.97,10.35,0.24,1.82,10.48,8.20
