Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,21.50,21.50,21.10,21.25,-0.30,-1.39,"17,775",22.52,16.15,0.24,1.13,22.61,16.12
1st Source,SRCE,53.30,53.30,52.41,52.48,-0.67,-1.26,"25,232",54.65,44.33,0.96,1.83,19.29,6.13
2U,TWOU,98.35,98.58,91.84,92.76,-5.32,-5.42,"736,340",98.58,39.58,...,...,...,43.79
8Point3 Energy Partners,CAFD,12.06,12.19,12.06,12.11,0.04,0.33,"66,305",15.92,11.69,1.12,9.26,16.59,-20.38
21st Century Fox Cl A,FOXA,37.87,38.02,37.45,37.76,-0.18,-0.47,"8,078,366",39.35,24.81,0.36,0.95,17.40,9.35
21st Century Fox Cl B,FOX,37.39,37.54,37.00,37.29,-0.19,-0.51,"1,933,626",38.71,24.30,0.36,0.97,17.18,9.29
21Vianet Group ADR,VNET,5.14,5.65,5.12,5.60,0.50,9.80,"443,079",9.59,4.17,...,...,...,-29.82
51job ADR,JOBS,98.10,99.68,98.08,98.89,1.04,1.06,"225,427",102.51,42.57,...,...,...,62.51
1347 Property Insurance Holdings,PIH,8.25,8.25,7.21,7.35,0.15,2.08,"24,643",8.50,6.55,...,...,183.75,1.38
1-800-FLOWERS.COM Cl A,FLWS,12.20,12.25,12.10,12.15,-0.05,-0.41,"107,187",13.32,7.80,...,...,14.29,13.55
AAON,AAON,29.55,29.75,29.05,29.50,-0.05,-0.17,"338,773",40.25,29.05,0.26,0.88,32.07,-19.62
Abaxis,ABAX,70.95,72.44,70.95,72.17,1.32,1.86,"216,203",78.53,43.66,0.72,1.00,61.16,45.74
Abiomed,ABMD,370.87,383.32,370.01,375.67,2.99,0.80,"405,965",383.32,129.80,...,...,153.33,100.45
Ablynx ADR,ABLX,54.16,54.47,53.81,54.09,0.25,0.46,"5,968",55.29,17.75,...,...,...,116.45
Acacia Communications,ACIA,37.18,37.36,33.95,34.25,2.75,8.73,"4,633,045",50.10,24.72,...,...,...,-5.47
Acacia Research - Acacia Technologies,ACTG,3.80,3.95,3.80,3.80,0.05,1.33,"201,919",5.50,2.90,0.50,13.16,82.97,-6.17
Acadia Healthcare,ACHC,41.82,42.24,41.49,41.56,-0.15,-0.36,"629,907",54.34,26.92,...,...,16.83,27.37
ACADIA Pharmaceuticals,ACAD,18.65,19.43,18.65,19.14,0.59,3.18,"1,416,564",41.20,14.51,...,...,...,-36.43
Acceleron Pharma,XLRN,35.71,36.17,34.95,35.44,-0.16,-0.45,"425,908",46.93,24.37,...,...,...,-16.49
Access National,ANCX,27.25,27.30,27.10,27.11,-0.13,-0.48,"35,569",30.99,24.36,0.60,2.21,25.34,-2.62
Accuray,ARAY,4.80,4.90,4.72,4.80,0.05,1.05,"321,038",6.15,3.60,...,...,...,11.63
AcelRx Pharmaceuticals,ACRX,2.50,2.60,2.48,2.55,0.05,2.00,"247,101",5.75,1.55,...,...,...,25.93
Aceto,ACET,2.72,2.80,2.67,2.78,0.06,2.21,"527,069",17.10,2.22,0.04,1.44,...,-73.09
Achaogen,AKAO,12.69,13.20,12.69,12.92,0.34,2.70,"842,090",27.49,9.83,...,...,...,20.30
Achillion Pharmaceuticals,ACHN,3.53,3.60,3.52,3.59,0.05,1.41,"774,574",5.66,2.58,...,...,...,24.65
AC Immune,ACIU,9.96,10.25,9.89,9.91,0.06,0.61,"16,719",13.91,6.03,...,...,...,-22.58
ACI Worldwide,ACIW,22.59,22.71,22.29,22.43,-0.12,-0.53,"824,820",26.37,20.23,...,...,...,-1.06
Aclaris Therapeutics,ACRS,18.91,19.87,18.91,19.44,0.58,3.08,"264,771",30.08,16.01,...,...,...,-21.17
ACM Research Cl A,ACMR,12.07,12.07,11.52,11.89,-0.20,-1.65,"20,007",15.60,4.74,...,...,...,126.48
Acorda Therapeutics,ACOR,24.45,24.95,24.20,24.80,0.45,1.85,"370,930",29.60,13.60,...,...,...,15.62
Activision Blizzard,ATVI,71.87,72.34,71.03,71.70,...,...,"2,911,925",79.63,53.66,0.34,0.47,162.43,13.23
Acxiom,ACXM,27.35,27.46,27.02,27.21,-0.04,-0.15,"755,362",32.93,18.60,...,...,226.75,-1.27
Adamas Pharmaceuticals,ADMS,31.48,31.99,31.10,31.83,0.33,1.05,"582,599",44.00,13.50,...,...,...,-6.08
Adaptimmune Therapeutics ADR,ADAP,13.40,13.52,12.53,12.77,-0.38,-2.89,"387,685",14.63,4.28,...,...,...,91.17
Addus HomeCare,ADUS,52.70,53.30,52.40,52.75,...,...,"43,431",55.75,30.95,...,...,43.24,51.58
ADDvantage Technologies Group,AEY,1.29,1.34,1.29,1.31,-0.01,-0.76,"20,899",2.33,1.21,...,...,...,-10.88
Adobe Systems,ADBE,242.00,243.34,237.24,238.37,-3.51,-1.45,"2,483,337",243.34,130.82,...,...,63.40,36.02
Adtran,ADTN,15.20,15.25,14.68,14.75,-0.40,-2.64,"369,985",25.10,14.30,0.36,2.44,105.36,-23.77
Aduro Biotech,ADRO,8.35,8.75,8.15,8.40,0.05,0.60,"417,187",14.05,5.83,...,...,...,12.00
Advanced Emissions Solutions,ADES,11.34,11.58,11.26,11.54,0.16,1.41,"206,101",12.20,7.00,1.00,8.67,9.09,19.46
