Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,22.10,22.10,21.85,21.95,...,...,"3,321",27.00,16.15,0.24,1.09,23.60,19.95
1st Source,SRCE,55.83,56.74,55.66,56.65,0.81,1.45,"32,836",59.33,44.59,1.00,1.77,19.40,14.56
2U,TWOU,73.42,74.69,71.36,72.57,-0.92,-1.25,"945,549",98.58,45.50,...,...,...,12.49
21st Century Fox Cl A,FOXA,45.57,45.57,45.05,45.46,-0.04,-0.09,"7,177,784",50.15,24.81,0.36,0.79,20.95,31.65
21st Century Fox Cl B,FOX,44.85,45.11,44.61,44.96,-0.10,-0.22,"3,973,267",49.65,24.30,0.36,0.80,20.72,31.77
21Vianet Group ADR,VNET,8.59,8.66,8.53,8.61,0.01,0.12,"290,457",11.54,4.17,...,...,...,7.89
51job ADR,JOBS,75.54,76.96,73.04,75.83,0.02,0.03,"341,843",114.62,53.26,...,...,...,24.62
1347 Property Insurance Holdings,PIH,7.35,7.50,7.35,7.50,0.35,4.90,"5,470",8.25,6.55,...,...,23.44,3.45
1-800-FLOWERS.COM Cl A,FLWS,14.50,14.55,14.30,14.40,-0.05,-0.35,"75,043",14.99,7.80,...,...,16.94,34.58
AAON,AAON,38.80,39.20,38.45,38.85,0.10,0.26,"147,238",40.25,29.05,0.32,0.82,44.15,5.86
Abiomed,ABMD,376.42,380.31,371.21,376.01,-0.39,-0.10,"437,261",450.93,144.01,...,...,105.03,100.63
Acacia Communications,ACIA,37.92,38.20,37.13,37.44,-0.29,-0.77,"920,804",50.10,24.72,...,...,...,3.34
Acacia Research - Acacia Technologies,ACTG,3.85,3.95,3.77,3.95,0.15,3.95,"158,406",5.50,2.90,0.50,12.66,86.24,-2.47
Acadia Healthcare,ACHC,40.23,40.51,39.35,39.51,-0.70,-1.74,"710,100",52.83,26.92,...,...,15.37,21.08
ACADIA Pharmaceuticals,ACAD,14.19,14.38,14.01,14.02,-0.17,-1.20,"2,117,604",41.20,13.60,...,...,...,-53.44
Acceleron Pharma,XLRN,46.44,47.64,45.95,46.73,0.09,0.19,"388,595",50.00,31.80,...,...,...,10.11
Access National,ANCX,27.29,27.90,27.13,27.89,0.63,2.31,"59,046",30.99,24.36,0.64,2.29,21.29,0.18
Accuray,ARAY,3.85,3.90,3.70,3.90,0.05,1.30,"204,393",6.15,3.60,...,...,...,-9.30
AcelRx Pharmaceuticals,ACRX,2.90,3.15,2.90,3.05,0.20,7.02,"1,150,638",5.75,1.55,...,...,...,50.62
Aceto,ACET,3.24,3.24,3.13,3.20,-0.04,-1.23,"157,360",16.51,2.22,0.04,1.25,...,-69.02
Achaogen,AKAO,6.64,6.85,6.21,6.50,-0.39,-5.66,"1,213,175",19.74,6.21,...,...,...,-39.48
Achillion Pharmaceuticals,ACHN,2.56,2.58,2.49,2.51,-0.05,-1.95,"315,879",5.66,2.33,...,...,...,-12.85
AC Immune,ACIU,10.09,10.14,9.76,9.93,-0.02,-0.20,"79,996",17.40,6.03,...,...,...,-22.42
ACI Worldwide,ACIW,27.30,27.57,27.26,27.50,0.07,0.26,"293,837",28.00,20.23,...,...,2750.00,21.31
Aclaris Therapeutics,ACRS,17.24,17.46,17.05,17.37,0.12,0.70,"157,399",28.93,16.01,...,...,...,-29.56
ACM Research Cl A,ACMR,14.15,14.64,13.76,14.54,0.80,5.82,"81,360",15.60,4.74,...,...,242.33,176.95
Acorda Therapeutics,ACOR,26.85,26.95,26.50,26.60,-0.25,-0.93,"237,549",36.35,16.55,...,...,...,24.01
Activision Blizzard,ATVI,70.07,70.55,69.27,70.01,-0.22,-0.31,"6,463,690",81.64,57.29,0.34,0.49,158.61,10.57
Acxiom,ACXM,41.93,42.95,41.86,42.80,1.00,2.39,"382,541",44.31,18.60,...,...,152.86,55.30
