Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,19.23,19.61,19.11,19.27,-0.02,-0.10,"20,867",27.00,16.15,0.24,1.25,20.72,5.30
1st Source,SRCE,49.78,50.32,49.24,50.17,0.50,1.01,"26,736",59.33,47.16,1.00,1.99,17.18,1.46
2U,TWOU,65.55,68.58,65.55,68.29,3.47,5.35,"531,790",98.58,57.84,...,...,...,5.86
21st Century Fox Cl A,FOXA,45.60,46.03,45.58,45.95,0.43,0.94,"6,343,812",50.15,24.81,0.36,0.78,19.15,33.07
21st Century Fox Cl B,FOX,45.31,45.61,45.18,45.56,0.43,0.95,"2,449,963",49.65,24.30,0.36,0.79,18.98,33.53
21Vianet Group ADR,VNET,9.94,10.34,9.75,10.31,0.38,3.83,"315,172",11.54,5.01,...,...,...,29.20
51job ADR,JOBS,62.29,65.38,62.22,64.64,2.14,3.42,"203,385",114.62,56.22,...,...,...,6.23
111 ADR,YI,9.96,11.44,9.84,10.64,0.65,6.51,"40,959",16.83,8.29,...,...,...,...
1347 Property Insurance Holdings,PIH,6.10,6.19,5.25,6.19,0.03,0.49,"8,982",8.25,5.25,...,...,19.34,-14.62
1-800-FLOWERS.COM Cl A,FLWS,11.11,11.55,11.03,11.47,0.41,3.71,"144,833",15.00,8.85,...,...,19.12,7.20
AAON,AAON,32.39,32.82,31.84,32.78,0.53,1.64,"143,965",43.30,29.05,0.32,0.98,37.25,-10.68
Abiomed,ABMD,376.28,388.11,374.74,386.88,14.80,3.98,"451,220",459.75,164.80,...,...,108.07,106.44
Acacia Communications,ACIA,38.48,39.89,38.34,39.72,1.46,3.82,"476,892",45.90,24.72,...,...,...,9.63
Acacia Research - Acacia Technologies,ACTG,3.10,3.14,3.04,3.12,0.03,0.97,"88,873",4.70,3.00,0.50,16.03,...,-22.96
Acadia Healthcare,ACHC,36.29,36.57,35.16,35.48,-0.46,-1.28,"2,471,667",45.27,26.92,...,...,13.81,8.73
ACADIA Pharmaceuticals,ACAD,21.52,23.20,21.22,22.92,1.64,7.71,"3,605,932",38.00,12.77,...,...,...,-23.88
Acceleron Pharma,XLRN,49.10,52.04,48.06,51.84,3.19,6.56,"308,331",59.59,32.53,...,...,...,22.15
Access National,ANCX,27.30,27.52,26.80,27.05,-0.18,-0.66,"155,503",30.99,25.81,0.64,2.37,20.65,-2.84
Accuray,ARAY,3.76,3.94,3.69,3.84,0.15,4.07,"1,964,775",6.15,3.20,...,...,...,-10.70
AcelRx Pharmaceuticals,ACRX,4.05,4.20,3.67,3.97,-0.32,-7.46,"6,686,574",5.03,1.55,...,...,...,96.05
Aceto,ACET,2.18,2.21,2.12,2.19,0.04,1.86,"226,541",11.98,2.10,0.04,1.83,...,-78.80
Achaogen,AKAO,3.80,4.20,3.78,4.11,0.36,9.60,"524,834",15.00,3.31,...,...,...,-61.73
Achillion Pharmaceuticals,ACHN,2.96,3.30,2.91,3.16,0.25,8.59,"5,431,926",4.43,2.33,...,...,...,9.72
AC Immune,ACIU,9.00,9.90,8.90,9.50,0.63,7.10,"177,298",17.40,7.16,...,...,...,-25.78
ACI Worldwide,ACIW,25.94,26.92,25.78,26.88,1.14,4.43,"522,435",28.98,20.23,...,...,2688.00,18.57
Aclaris Therapeutics,ACRS,13.25,13.27,12.37,12.46,-0.95,-7.08,"854,204",27.20,12.37,...,...,...,-49.47
ACM Research Cl A,ACMR,10.62,10.85,10.28,10.35,-0.34,-3.18,"25,209",15.60,4.74,...,...,172.50,97.14
Acorda Therapeutics,ACOR,18.40,20.01,18.02,19.89,1.66,9.11,"800,506",36.35,15.60,...,...,...,-7.27
