Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,12.00,12.14,11.83,11.88,-0.09,-0.75,"1,430,222",23.70,7.92,...,...,...,37.50
3M,MMM,220.39,221.01,219.16,219.52,-0.57,-0.26,"1,520,252",259.77,189.52,5.44,2.48,27.72,-6.73
8X8,EGHT,19.40,19.70,19.25,19.50,0.15,0.78,"455,566",20.25,13.90,...,...,...,38.30
58.com ADR,WUBA,82.95,84.15,82.07,83.71,0.83,1.00,"582,915",87.65,35.56,...,...,64.88,16.96
500.com ADR,WBAI,17.00,18.08,16.90,17.83,0.41,2.35,"131,137",23.22,8.12,...,...,...,76.36
A10 Networks,ATEN,6.43,6.43,6.33,6.35,-0.02,-0.31,"312,119",9.75,5.63,...,...,...,-17.75
AAC Holdings,AAC,11.20,11.50,11.19,11.31,0.13,1.16,"115,413",13.06,5.99,...,...,...,25.67
AAR Corp.,AIR,45.02,45.43,44.49,45.35,0.63,1.41,"312,764",45.60,33.17,0.30,0.66,64.38,15.42
Aaron's Inc.,AAN,48.46,48.97,48.15,48.21,-0.03,-0.06,"477,699",49.77,30.00,0.12,0.25,11.87,20.98
ABB ADR,ABB,23.22,23.53,23.18,23.46,0.17,0.73,"2,324,288",28.67,21.92,0.83,3.52,22.61,-12.53
Abbott Laboratories,ABT,59.00,59.62,57.45,59.52,-0.28,-0.47,"12,392,308",64.60,42.88,1.12,1.88,221.18,4.29
AbbVie,ABBV,94.00,94.60,93.02,94.32,0.73,0.78,"4,536,902",125.86,63.29,3.84,4.07,28.67,-2.47
Abercrombie&Fitch,ANF,28.61,29.09,28.13,28.20,-0.36,-1.26,"2,695,062",29.20,8.81,0.80,2.84,470.00,61.79
ABM Industries,ABM,32.58,32.67,32.41,32.52,0.05,0.15,"478,355",45.12,32.08,0.70,2.15,21.79,-13.79
Acadia Realty Trust,AKR,24.05,24.14,23.79,23.81,-0.21,-0.87,"689,966",32.02,21.34,1.08,4.54,166.62,-12.98
Accenture Cl A,ACN,154.35,155.70,153.34,155.52,1.28,0.83,"1,868,459",165.58,116.00,2.66,1.71,27.33,1.59
