Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,21.05,21.10,21.00,21.10,0.10,0.48,"23,716",22.52,16.15,0.24,1.14,22.45,15.30
1st Source,SRCE,53.12,53.88,53.12,53.79,0.53,1.00,"18,077",54.65,44.33,0.96,1.78,19.78,8.78
2U,TWOU,93.32,94.64,92.81,94.29,1.11,1.19,"387,614",98.58,39.58,...,...,...,46.16
8Point3 Energy Partners,CAFD,12.06,12.16,12.05,12.10,-0.01,-0.08,"31,401",15.92,11.69,1.12,9.26,16.58,-20.45
21st Century Fox Cl A,FOXA,38.05,38.32,37.70,37.77,-0.39,-1.02,"4,877,044",39.35,24.81,0.36,0.95,17.41,9.38
21st Century Fox Cl B,FOX,37.68,37.89,37.26,37.28,-0.43,-1.14,"2,489,438",38.71,24.30,0.36,0.97,17.18,9.26
21Vianet Group ADR,VNET,6.61,7.27,6.61,7.01,0.19,2.79,"1,584,298",9.59,4.17,...,...,...,-12.16
51job ADR,JOBS,104.75,105.42,103.31,104.53,-0.22,-0.21,"150,069",105.58,42.57,...,...,...,71.78
1347 Property Insurance Holdings,PIH,7.37,7.70,7.30,7.70,0.35,4.76,"11,263",8.50,6.55,...,...,24.06,6.21
1-800-FLOWERS.COM Cl A,FLWS,12.20,12.55,12.20,12.40,0.20,1.64,"225,771",13.32,7.80,...,...,14.59,15.89
AAON,AAON,30.05,31.30,30.00,31.05,1.25,4.19,"277,458",40.25,29.05,0.26,0.84,33.75,-15.40
Abaxis,ABAX,83.26,83.77,83.00,83.72,0.38,0.46,"1,102,988",83.78,43.66,0.72,0.86,70.95,69.06
Abiomed,ABMD,380.35,384.40,377.75,379.94,-2.03,-0.53,"504,609",387.21,129.80,...,...,155.08,102.73
Ablynx ADR,ABLX,53.13,53.17,52.85,52.90,0.03,0.06,"36,085",55.29,17.75,...,...,...,111.68
Acacia Communications,ACIA,33.35,33.39,32.36,32.55,-0.78,-2.34,"1,077,105",50.10,24.72,...,...,...,-10.16
Acacia Research - Acacia Technologies,ACTG,3.90,4.00,3.90,3.90,0.05,1.30,"331,190",5.50,2.90,0.50,12.82,85.15,-3.70
Acadia Healthcare,ACHC,41.83,42.41,41.78,42.05,0.05,0.12,"461,347",54.34,26.92,...,...,17.02,28.87
ACADIA Pharmaceuticals,ACAD,18.57,18.75,17.94,18.13,-0.37,-2.00,"1,921,137",41.20,14.51,...,...,...,-39.79
Acceleron Pharma,XLRN,34.69,34.90,34.07,34.70,-0.10,-0.29,"247,720",46.93,24.37,...,...,...,-18.24
Access National,ANCX,27.49,27.97,27.49,27.92,0.30,1.09,"49,634",30.99,24.36,0.60,2.15,26.09,0.29
Accuray,ARAY,4.85,4.92,4.80,4.90,0.10,2.08,"251,481",6.15,3.60,...,...,...,13.95
AcelRx Pharmaceuticals,ACRX,3.10,3.15,2.95,3.00,-0.05,-1.64,"1,276,924",5.75,1.55,...,...,...,48.15
Aceto,ACET,2.81,2.85,2.75,2.76,-0.06,-2.13,"349,010",17.10,2.22,0.04,1.45,...,-73.28
Achaogen,AKAO,12.85,12.93,12.41,12.49,-0.40,-3.10,"854,464",26.50,9.83,...,...,...,16.29
Achillion Pharmaceuticals,ACHN,3.56,3.62,3.51,3.59,0.02,0.56,"722,992",5.66,2.58,...,...,...,24.65
AC Immune,ACIU,9.77,10.14,9.77,10.02,-0.04,-0.36,"13,307",13.91,6.03,...,...,...,-21.69
ACI Worldwide,ACIW,23.25,23.88,23.19,23.85,0.59,2.54,"1,148,354",26.37,20.23,...,...,...,5.21
Aclaris Therapeutics,ACRS,19.49,19.82,19.45,19.64,0.21,1.08,"142,940",30.08,16.01,...,...,...,-20.36
ACM Research Cl A,ACMR,11.84,11.84,11.36,11.40,-0.35,-2.98,"36,986",15.60,4.74,...,...,...,117.14
Acorda Therapeutics,ACOR,24.40,24.60,24.05,24.15,-0.30,-1.23,"329,377",29.60,13.60,...,...,...,12.59
Activision Blizzard,ATVI,70.30,71.90,70.11,71.66,1.33,1.89,"6,378,012",79.63,53.66,0.34,0.47,162.34,13.17
Acxiom,ACXM,25.66,28.60,25.49,27.50,-0.06,-0.22,"1,788,856",32.93,18.60,...,...,229.17,-0.22
Adamas Pharmaceuticals,ADMS,31.69,32.85,30.03,32.67,1.08,3.42,"575,473",44.00,13.50,...,...,...,-3.60
Adaptimmune Therapeutics ADR,ADAP,12.11,12.46,11.90,12.02,-0.29,-2.36,"396,423",14.63,4.28,...,...,...,79.94
Addus HomeCare,ADUS,52.90,53.50,52.60,53.00,0.15,0.28,"68,041",55.75,30.95,...,...,43.44,52.30
ADDvantage Technologies Group,AEY,1.30,1.30,1.26,1.29,-0.00,-0.06,"15,324",2.33,1.21,...,...,...,-12.30
Adobe Systems,ADBE,237.32,239.66,234.83,236.85,-0.54,-0.23,"1,610,391",243.34,130.82,...,...,62.99,35.16
Adtran,ADTN,14.75,14.85,14.60,14.75,0.05,0.34,"310,411",25.10,14.30,0.36,2.44,105.36,-23.77
Aduro Biotech,ADRO,8.15,8.28,8.05,8.10,-0.20,-2.41,"550,425",14.05,5.83,...,...,...,8.00
Advanced Emissions Solutions,ADES,11.63,11.86,11.63,11.84,0.26,2.25,"253,059",12.20,7.00,1.00,8.45,9.32,22.57
Advanced Energy Industries,AEIS,66.21,66.67,65.57,66.14,-0.15,-0.23,"233,943",95.00,57.35,...,...,18.17,-1.99
Advaxis,ADXS,1.86,1.94,1.77,1.77,-0.10,-5.35,"693,893",9.55,1.51,...,...,...,-37.68
Adverum Biotechnologies,ADVM,6.20,6.20,5.70,6.00,-0.15,-2.44,"550,101",8.59,2.40,...,...,...,71.43
Aegion,AEGN,25.27,25.64,25.13,25.41,0.10,0.40,"92,831",28.19,19.11,...,...,...,-0.08
Aeglea BioTherapeutics,AGLE,10.88,10.98,10.48,10.68,-0.09,-0.84,"143,427",11.35,2.81,...,...,...,97.41
Aemetis,AMTX,1.77,1.77,1.68,1.71,-0.04,-2.29,"81,721",3.12,0.45,...,...,...,210.91
Aerie Pharmaceuticals,AERI,51.25,51.95,50.60,51.15,-0.05,-0.10,"225,917",66.60,38.40,...,...,...,-14.39
AeroVironment,AVAV,52.86,56.41,49.69,55.80,2.98,5.64,"1,861,806",62.20,30.03,...,...,41.03,-0.64
Aevi Genomic Medicine,GNMX,1.52,1.63,1.52,1.62,0.11,7.28,"73,638",2.65,0.98,...,...,...,35.00
Affimed,AFMD,2.45,2.45,2.35,2.42,...,...,"254,792",2.85,1.15,...,...,...,86.54
Agile Therapeutics,AGRX,2.59,2.59,2.42,2.50,-0.12,-4.58,"271,555",5.60,1.93,...,...,...,-7.06
Agilysys,AGYS,12.06,12.59,12.06,12.54,0.44,3.64,"22,950",13.00,9.32,...,...,...,2.12
Agios Pharmaceuticals,AGIO,86.47,86.79,84.95,86.01,-0.19,-0.22,"155,604",89.33,45.96,...,...,...,50.45
AGNC Investment,AGNC,18.87,18.89,18.81,18.84,-0.04,-0.21,"2,012,055",22.34,17.84,2.16,11.46,6.70,-6.69
AgroFresh Solutions,AGFS,6.99,7.20,6.90,7.09,0.12,1.72,"116,519",9.05,4.94,...,...,15.76,-4.19
AgroFresh Solutions WT,AGFSW,0.43,0.45,0.43,0.45,-0.00,-0.02,"400",1.25,0.13,...,...,...,9.73
Aileron Therapeutics,ALRN,5.36,5.53,5.18,5.24,-0.15,-2.78,"27,911",15.48,5.01,...,...,...,-50.28
Aimmune Therapeutics,AIMT,30.00,30.60,29.86,30.01,0.05,0.17,"306,889",42.00,15.97,...,...,...,-20.65
AirMedia Group ADR,AMCN,0.65,0.67,0.63,0.67,0.01,0.91,"53,291",2.87,0.61,...,...,...,-42.09
Air Transport Services Group,ATSG,21.68,21.86,21.40,21.62,-0.12,-0.55,"353,401",27.67,19.17,...,...,120.92,-6.57
Akamai Technologies,AKAM,75.54,76.26,75.25,76.09,1.50,2.01,"5,981,909",78.28,44.65,...,...,69.17,16.99
Akcea Therapeutics,AKCA,22.71,23.02,22.64,22.93,0.12,0.53,"141,900",33.99,8.10,...,...,...,32.09
Akebia Therapeutics,AKBA,10.53,10.54,10.24,10.50,-0.08,-0.76,"245,038",20.25,8.93,...,...,...,-29.39
Akorn,AKRX,14.01,14.25,13.80,14.24,0.20,1.42,"1,573,762",33.95,10.76,...,...,...,-55.82
Alarm.Com Holdings,ALRM,40.74,41.62,40.22,41.53,0.79,1.94,"377,856",49.49,31.28,...,...,56.89,10.01
Alaska Communications Systems Group,ALSK,1.73,1.74,1.70,1.72,-0.01,-0.58,"51,209",2.91,1.39,...,...,...,-35.82
Alder BioPharmaceuticals,ALDR,15.00,15.15,14.40,14.55,-0.50,-3.32,"873,267",20.00,8.60,...,...,...,27.07
Alexion Pharmaceuticals,ALXN,120.86,121.98,119.69,121.15,0.15,0.12,"740,620",149.34,96.18,...,...,52.22,1.30
Alico,ALCO,31.45,31.70,30.45,30.45,-0.85,-2.72,"11,725",34.80,25.55,0.24,0.79,...,3.22
Align Technology,ALGN,289.52,294.91,287.73,292.72,4.76,1.65,"813,646",296.47,135.59,...,...,92.63,31.74
Alimera Sciences,ALIM,0.79,0.85,0.74,0.78,-0.00,-0.50,"396,235",1.65,0.74,...,...,...,-41.27
ALJ Regional Holdings,ALJJ,1.93,1.97,1.92,1.96,0.05,2.62,"76,583",3.78,1.76,...,...,7.84,-37.78
Alkermes,ALKS,47.56,47.67,45.44,46.01,-1.67,-3.50,"798,554",71.22,41.15,...,...,...,-15.93
Allegiance Bancshares,ABTX,42.40,42.75,42.35,42.45,0.05,0.12,"12,206",43.25,31.75,...,...,29.69,12.75
Allegiant Travel,ALGT,160.45,161.90,159.95,160.75,0.45,0.28,"140,083",181.45,111.54,2.80,1.74,12.49,3.88
Allena Pharmaceuticals,ALNA,16.15,16.60,15.86,16.00,-0.17,-1.05,"417,746",17.56,6.13,...,...,...,59.05
