Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,17.98,18.51,17.51,18.38,0.36,2.00,"1,530,902",21.78,7.92,...,...,...,112.73
3M,MMM,214.85,215.66,212.03,213.84,-1.92,-0.89,"1,655,277",259.77,190.57,5.44,2.54,29.58,-9.15
8X8,EGHT,20.36,20.70,20.12,20.17,-0.32,-1.56,"545,583",23.50,13.90,...,...,...,43.05
58.com ADR,WUBA,69.64,70.00,67.39,68.66,-1.87,-2.65,"771,328",89.90,56.70,...,...,40.93,-4.07
500.com ADR,WBAI,10.77,10.96,10.56,10.84,-0.09,-0.82,"27,079",23.22,9.05,...,...,...,7.22
A10 Networks,ATEN,6.15,6.26,6.12,6.15,-0.01,-0.16,"278,437",8.25,5.63,...,...,...,-20.34
AAC Holdings,AAC,7.58,7.58,6.94,7.06,-0.26,-3.55,"124,769",12.96,6.72,...,...,...,-21.56
AAR Corp.,AIR,47.17,47.43,46.35,46.67,-0.39,-0.83,"166,895",51.52,36.46,0.30,0.64,84.85,18.78
Aaron's Inc.,AAN,54.24,54.46,53.03,53.19,-1.34,-2.46,"356,000",56.00,34.29,0.12,0.23,13.04,33.48
ABB ADR,ABB,23.01,23.04,22.77,22.91,-0.29,-1.25,"1,622,596",28.67,21.22,0.83,3.61,21.89,-14.58
Abbott Laboratories,ABT,71.77,71.87,71.07,71.82,-0.22,-0.31,"5,985,526",74.15,53.61,1.12,1.56,142.19,25.85
AbbVie,ABBV,95.81,95.81,93.26,93.84,-2.17,-2.26,"4,335,142",125.86,85.24,3.84,4.09,23.23,-2.97
Abercrombie&Fitch,ANF,20.24,20.24,19.55,20.00,-0.33,-1.62,"1,689,828",29.69,11.62,0.80,4.00,38.46,14.74
ABM Industries,ABM,31.74,31.74,31.27,31.59,-0.30,-0.94,"456,817",44.70,28.17,0.70,2.22,24.82,-16.25
Acadia Realty Trust,AKR,27.09,27.38,26.81,27.21,-0.04,-0.15,"346,892",30.63,21.34,1.08,3.97,...,-0.55
Accenture Cl A,ACN,173.87,174.14,170.48,171.86,-2.28,-1.31,"1,679,677",175.64,135.27,2.92,1.70,27.11,12.26
ACCO Brands,ACCO,11.11,11.13,10.80,10.85,-0.29,-2.60,"337,566",14.63,10.80,0.24,2.21,8.41,-11.07
Acorn International ADR,ATV,20.50,20.50,20.13,20.15,-0.65,-3.13,"1,373",38.86,13.50,...,...,...,14.22
Actuant Cl A,ATU,27.80,28.10,27.61,27.76,-0.22,-0.79,"261,315",31.00,21.50,0.04,0.14,...,9.72
Acuity Brands,AYI,133.85,139.85,133.85,135.46,0.45,0.33,"1,866,999",186.99,109.98,0.52,0.38,15.88,-23.03
Acushnet Holdings,GOLF,26.37,26.37,25.61,25.83,-0.60,-2.27,"167,935",27.87,16.91,0.52,2.01,18.99,22.53
Adecoagro,AGRO,7.38,7.38,7.17,7.22,-0.16,-2.17,"442,218",11.04,6.93,...,...,...,-30.17
Adient,ADNT,36.51,36.78,35.33,35.56,-1.32,-3.58,"1,721,522",86.27,35.33,1.10,3.09,273.54,-54.82
ADT,ADT,8.84,8.87,8.69,8.79,-0.02,-0.23,"1,189,905",13.02,6.93,0.14,1.59,...,...
Adtalem Global Education,ATGE,46.54,46.86,45.26,45.51,-1.23,-2.63,"362,192",56.45,30.71,...,...,86.13,8.23
