Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,19.23,19.55,19.02,19.32,-0.19,-0.97,"22,556",27.00,16.15,0.30,1.55,17.72,5.57
1st Source,SRCE,44.92,46.48,44.92,45.84,0.43,0.95,"77,656",59.33,39.93,1.00,2.18,15.18,-7.30
2U,TWOU,60.69,61.16,58.13,58.50,-3.80,-6.10,"575,275",98.58,57.84,...,...,...,-9.32
21st Century Fox Cl A,FOXA,44.75,45.38,44.57,45.14,-0.12,-0.27,"11,472,545",50.15,24.81,0.36,0.80,18.81,30.73
21st Century Fox Cl B,FOX,44.24,45.03,44.13,44.80,0.01,0.02,"8,335,549",49.65,24.30,0.36,0.80,18.67,31.30
21Vianet Group ADR,VNET,9.50,9.81,9.34,9.61,-0.09,-0.93,"215,290",11.54,5.01,...,...,...,20.43
51job ADR,JOBS,53.62,58.37,52.59,58.24,2.72,4.90,"332,953",114.62,52.15,...,...,...,-4.29
111 ADR,YI,7.99,8.43,7.52,8.15,0.14,1.75,"13,396",16.83,7.52,...,...,...,...
1347 Property Insurance Holdings,PIH,6.22,6.37,6.22,6.28,-0.35,-5.28,"4,501",8.25,5.25,...,...,19.63,-13.38
1-800-FLOWERS.COM Cl A,FLWS,10.61,10.85,10.54,10.63,-0.16,-1.48,"109,871",15.00,8.85,...,...,17.72,-0.65
AAON,AAON,33.31,33.75,32.67,33.10,-0.40,-1.19,"112,497",43.30,29.05,0.32,0.97,37.61,-9.81
Abiomed,ABMD,320.10,337.52,317.56,330.35,-2.77,-0.83,"752,224",459.75,177.40,...,...,92.28,76.27
Acacia Communications,ACIA,36.21,36.21,34.45,34.75,-1.96,-5.34,"772,891",45.31,24.72,...,...,...,-4.09
Acacia Research - Acacia Technologies,ACTG,2.89,3.25,2.89,3.06,0.08,2.68,"169,793",4.70,2.85,0.50,16.34,...,-24.44
Acadia Healthcare,ACHC,38.30,40.20,37.80,39.50,0.92,2.38,"2,880,316",45.02,26.92,...,...,15.37,21.05
ACADIA Pharmaceuticals,ACAD,20.79,21.95,20.41,21.74,0.47,2.21,"1,710,661",38.00,12.77,...,...,...,-27.80
Acceleron Pharma,XLRN,50.30,54.55,49.23,53.71,2.46,4.80,"426,511",59.59,32.53,...,...,...,26.56
Access National,ANCX,24.78,25.16,24.37,25.03,0.35,1.42,"102,775",30.40,23.95,0.64,2.56,19.11,-10.09
