Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,20.80,21.10,19.95,20.20,-0.45,-2.18,"12,344",27.00,16.15,0.24,1.19,21.72,10.38
1st Source,SRCE,53.56,53.80,52.38,52.38,-1.13,-2.11,"25,599",59.33,47.16,1.00,1.91,17.94,5.93
2U,TWOU,78.25,79.36,75.78,75.87,-2.17,-2.78,"323,930",98.58,52.51,...,...,...,17.61
21st Century Fox Cl A,FOXA,45.20,46.06,45.16,45.67,0.46,1.02,"10,612,250",50.15,24.81,0.36,0.79,19.03,32.26
21st Century Fox Cl B,FOX,44.90,45.66,44.66,45.26,0.45,1.00,"5,643,994",49.65,24.30,0.36,0.80,18.86,32.65
21Vianet Group ADR,VNET,10.19,10.25,10.01,10.13,-0.07,-0.69,"679,476",11.54,5.01,...,...,...,26.94
51job ADR,JOBS,75.50,78.36,75.50,76.04,0.14,0.18,"198,633",114.62,56.22,...,...,...,24.96
111 ADR,YI,14.07,14.30,13.57,14.30,0.23,1.63,"13,703",16.83,11.57,...,...,...,...
1347 Property Insurance Holdings,PIH,6.65,6.90,6.30,6.65,-0.45,-6.34,"4,737",8.25,6.10,...,...,20.78,-8.27
1-800-FLOWERS.COM Cl A,FLWS,11.55,11.85,11.45,11.60,0.05,0.43,"114,213",15.00,8.85,...,...,19.33,8.41
AAON,AAON,38.75,38.90,37.80,37.95,-0.85,-2.19,"172,453",43.30,29.05,0.32,0.84,43.13,3.41
Abiomed,ABMD,443.49,454.00,438.52,444.70,3.18,0.72,"814,679",454.00,161.05,...,...,124.22,137.29
Acacia Communications,ACIA,40.42,42.73,40.27,42.15,1.89,4.69,"936,201",48.90,24.72,...,...,...,16.34
Acacia Research - Acacia Technologies,ACTG,3.20,3.30,3.15,3.20,0.05,1.59,"149,280",5.50,3.05,0.50,15.63,...,-20.99
Acadia Healthcare,ACHC,35.35,35.65,34.48,34.56,-0.94,-2.65,"965,816",48.35,26.92,...,...,13.45,5.91
ACADIA Pharmaceuticals,ACAD,21.51,22.20,20.89,21.10,-0.31,-1.45,"3,903,953",41.20,12.77,...,...,...,-29.92
Acceleron Pharma,XLRN,58.28,58.47,56.55,56.71,-1.63,-2.79,"159,023",59.59,32.53,...,...,...,33.62
