Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,21.50,21.50,21.30,21.30,-0.20,-0.93,"4,816",27.00,16.15,0.24,1.13,22.90,16.39
1st Source,SRCE,56.76,56.76,55.80,55.91,-0.55,-0.97,"14,160",59.33,44.59,1.00,1.79,19.15,13.06
2U,TWOU,84.92,86.41,84.75,85.94,1.37,1.62,"364,015",98.58,47.50,...,...,...,33.22
21st Century Fox Cl A,FOXA,45.21,45.38,45.13,45.22,0.05,0.11,"6,310,502",50.15,24.81,0.36,0.80,18.84,30.96
21st Century Fox Cl B,FOX,44.66,44.79,44.54,44.60,-0.01,-0.02,"7,468,507",49.65,24.30,0.36,0.81,18.58,30.72
21Vianet Group ADR,VNET,11.26,11.30,10.99,11.08,-0.12,-1.07,"349,717",11.54,4.61,...,...,...,38.85
51job ADR,JOBS,73.99,74.76,72.84,73.94,0.27,0.37,"114,351",114.62,56.22,...,...,...,21.51
1347 Property Insurance Holdings,PIH,6.91,6.92,6.90,6.90,...,...,"4,298",8.25,6.55,...,...,21.56,-4.83
1-800-FLOWERS.COM Cl A,FLWS,11.65,12.00,11.65,11.90,0.25,2.15,"278,642",15.00,8.75,...,...,19.83,11.21
AAON,AAON,40.60,41.65,40.35,40.65,0.05,0.12,"151,897",43.30,29.05,0.32,0.79,46.19,10.76
Abiomed,ABMD,381.26,386.88,378.34,385.97,5.32,1.40,"357,266",450.93,144.01,...,...,107.81,105.95
Acacia Communications,ACIA,39.23,39.39,38.74,39.28,0.28,0.72,"320,563",50.08,24.72,...,...,...,8.42
Acacia Research - Acacia Technologies,ACTG,3.90,3.90,3.85,3.90,0.02,0.65,"20,672",5.50,3.15,0.50,12.82,...,-3.70
Acadia Healthcare,ACHC,40.55,40.75,40.10,40.52,0.09,0.22,"379,171",49.05,26.92,...,...,15.77,24.18
ACADIA Pharmaceuticals,ACAD,14.52,14.76,14.40,14.60,0.06,0.41,"764,570",41.20,12.77,...,...,...,-51.51
Acceleron Pharma,XLRN,50.25,50.45,49.38,50.00,0.01,0.02,"206,543",50.45,32.53,...,...,...,17.81
Access National,ANCX,27.58,27.58,27.07,27.12,-0.35,-1.27,"31,491",30.99,24.49,0.64,2.36,20.70,-2.59
Accuray,ARAY,4.10,4.10,4.05,4.05,...,...,"192,305",6.15,3.20,...,...,...,-5.81
AcelRx Pharmaceuticals,ACRX,3.00,3.00,2.92,3.00,0.05,1.69,"934,794",5.75,1.55,...,...,...,48.15
Aceto,ACET,3.33,3.37,3.28,3.37,0.06,1.81,"151,435",11.98,2.22,0.04,1.19,...,-67.38
