Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,20.64,20.74,20.39,20.48,-0.22,-1.06,"24,302",27.00,16.15,0.24,1.17,22.02,11.91
1st Source,SRCE,52.78,53.49,51.58,51.63,-0.99,-1.88,"20,874",59.33,47.16,1.00,1.94,17.68,4.41
2U,TWOU,75.44,76.14,73.02,74.28,-0.91,-1.21,"489,850",98.58,55.23,...,...,...,15.14
21st Century Fox Cl A,FOXA,46.41,46.41,45.90,46.21,-0.12,-0.26,"6,274,296",50.15,24.81,0.36,0.78,19.25,33.83
21st Century Fox Cl B,FOX,45.82,45.95,45.48,45.84,0.02,0.04,"3,545,730",49.65,24.30,0.36,0.79,19.10,34.35
21Vianet Group ADR,VNET,10.12,10.64,10.12,10.27,0.17,1.68,"255,607",11.54,5.01,...,...,...,28.70
51job ADR,JOBS,77.94,77.94,75.45,75.64,-1.35,-1.75,"78,848",114.62,56.22,...,...,...,24.31
111 ADR,YI,13.75,13.99,13.26,13.38,-0.14,-1.04,"36,520",16.83,11.57,...,...,...,...
1347 Property Insurance Holdings,PIH,6.41,6.78,6.32,6.51,-0.19,-2.76,"2,012",8.25,6.10,...,...,20.36,-10.14
1-800-FLOWERS.COM Cl A,FLWS,11.83,11.85,11.50,11.53,-0.27,-2.29,"149,703",15.00,8.85,...,...,19.22,7.76
AAON,AAON,37.97,38.10,36.37,36.52,-1.28,-3.39,"163,622",43.30,29.05,0.32,0.88,41.50,-0.49
Abiomed,ABMD,452.90,459.75,442.93,444.25,-5.50,-1.22,"524,197",459.75,164.80,...,...,124.09,137.05
Acacia Communications,ACIA,41.30,42.08,40.32,40.54,-0.83,-2.01,"305,321",48.90,24.72,...,...,...,11.90
Acacia Research - Acacia Technologies,ACTG,3.21,3.30,3.18,3.21,0.01,0.31,"135,038",4.75,3.05,0.50,15.58,...,-20.74
Acadia Healthcare,ACHC,35.44,35.49,34.45,34.81,-0.39,-1.11,"667,963",48.35,26.92,...,...,13.54,6.68
ACADIA Pharmaceuticals,ACAD,20.82,21.23,20.24,20.79,0.03,0.14,"1,974,251",41.20,12.77,...,...,...,-30.95
Acceleron Pharma,XLRN,57.23,58.11,55.70,55.75,-1.48,-2.59,"358,730",59.59,32.53,...,...,...,31.36
Access National,ANCX,27.16,27.16,26.15,26.28,-0.83,-3.06,"48,231",30.99,26.07,0.64,2.44,20.06,-5.60
Accuray,ARAY,4.60,4.80,4.46,4.51,0.01,0.22,"989,554",6.15,3.20,...,...,...,4.88
AcelRx Pharmaceuticals,ACRX,3.89,4.00,3.75,3.82,-0.03,-0.78,"1,888,205",5.75,1.55,...,...,...,88.64
Aceto,ACET,2.26,2.39,2.23,2.23,-0.03,-1.33,"6,640,425",11.98,2.10,0.04,1.79,...,-78.41
Achaogen,AKAO,3.99,4.16,3.93,4.03,0.04,1.00,"503,470",16.40,3.82,...,...,...,-62.48
Achillion Pharmaceuticals,ACHN,3.67,3.79,3.60,3.64,-0.04,-1.09,"746,404",4.82,2.33,...,...,...,26.39
AC Immune,ACIU,8.00,8.26,7.92,8.08,0.08,1.00,"153,683",17.40,7.57,...,...,...,-36.88
ACI Worldwide,ACIW,28.33,28.45,27.22,27.26,-0.88,-3.13,"387,217",28.98,20.23,...,...,2726.00,20.25
Aclaris Therapeutics,ACRS,14.55,15.40,14.55,14.90,0.38,2.62,"173,128",28.62,14.12,...,...,...,-39.58
ACM Research Cl A,ACMR,11.19,11.55,11.10,11.32,0.25,2.26,"21,992",15.60,4.74,...,...,188.67,115.62
Acorda Therapeutics,ACOR,19.61,20.00,19.24,19.77,0.12,0.61,"436,560",36.35,15.60,...,...,...,-7.83
Activision Blizzard,ATVI,84.18,84.68,82.31,83.28,0.09,0.11,"5,347,235",84.68,57.29,0.34,0.41,188.67,31.52
Acxiom Holdings,ACXM,49.90,50.02,48.44,48.48,-0.93,-1.88,"649,364",51.51,18.60,...,...,186.46,75.91
Adamas Pharmaceuticals,ADMS,20.16,20.16,18.90,18.93,-1.09,-5.44,"401,168",44.00,17.68,...,...,...,-44.14
Adaptimmune Therapeutics ADR,ADAP,13.66,14.24,13.49,13.94,0.38,2.80,"471,158",14.63,6.60,...,...,...,108.68
Addus HomeCare,ADUS,70.39,71.36,68.89,69.49,-0.66,-0.94,"148,826",72.55,30.95,...,...,51.47,99.68
ADDvantage Technologies Group,AEY,1.41,1.41,1.35,1.37,-0.04,-2.84,"25,554",2.33,1.21,...,...,...,-6.80
Adobe Systems,ADBE,271.76,276.63,271.46,275.49,5.54,2.05,"3,507,561",277.61,146.60,...,...,56.92,57.21
Adtran,ADTN,17.71,17.83,17.37,17.57,-0.08,-0.45,"328,245",25.10,13.95,0.36,2.05,...,-9.20
Aduro Biotech,ADRO,7.36,7.64,7.05,7.18,-0.17,-2.31,"567,126",11.35,5.10,...,...,...,-4.27
Advanced Emissions Solutions,ADES,11.97,12.06,11.88,11.93,-0.03,-0.25,"62,729",12.20,7.00,1.00,8.38,6.90,23.50
Advanced Energy Industries,AEIS,51.89,52.87,51.38,52.22,0.57,1.10,"503,159",95.00,50.15,...,...,14.23,-22.61
Advaxis,ADXS,0.94,0.94,0.85,0.86,-0.08,-8.91,"1,022,580",4.71,0.78,...,...,...,-69.85
Adverum Biotechnologies,ADVM,6.10,6.20,5.81,5.91,-0.14,-2.31,"434,702",8.59,2.85,...,...,...,68.86
Aegion,AEGN,25.43,25.54,24.71,24.72,-0.66,-2.60,"78,203",28.19,19.81,...,...,...,-2.79
