Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,21.80,21.90,21.45,21.85,0.15,0.69,"13,122",27.00,16.15,0.24,1.10,23.24,19.40
1st Source,SRCE,55.17,57.87,54.42,57.46,2.21,4.00,"135,420",57.87,44.59,1.00,1.74,21.13,16.20
2U,TWOU,89.44,90.00,85.25,86.59,-3.03,-3.38,"826,151",98.58,45.50,...,...,...,34.23
21st Century Fox Cl A,FOXA,46.35,46.38,45.90,46.00,-0.65,-1.39,"22,607,454",50.15,24.81,0.36,0.78,21.20,33.22
21st Century Fox Cl B,FOX,45.93,46.03,45.46,45.69,-0.51,-1.10,"4,059,529",49.65,24.30,0.36,0.79,21.06,33.91
21Vianet Group ADR,VNET,11.08,11.54,11.08,11.12,0.03,0.27,"455,668",11.54,4.17,...,...,...,39.35
51job ADR,JOBS,88.10,89.91,87.73,88.07,-0.04,-0.05,"271,300",114.62,47.12,...,...,...,44.73
1347 Property Insurance Holdings,PIH,7.15,7.18,7.02,7.09,0.09,1.23,"3,320",8.25,6.55,...,...,22.14,-2.26
1-800-FLOWERS.COM Cl A,FLWS,12.80,13.55,12.80,13.50,0.70,5.47,"262,732",13.55,7.80,...,...,15.88,26.17
AAON,AAON,36.55,37.10,36.35,36.75,0.10,0.27,"111,957",40.25,29.05,0.32,0.87,39.95,0.14
Abaxis,ABAX,83.25,83.33,83.21,83.30,0.01,0.01,"99,034",83.98,43.66,0.72,0.86,70.59,68.21
Abiomed,ABMD,427.00,429.78,422.32,423.48,-2.51,-0.59,"681,916",450.93,141.56,...,...,172.85,125.96
Acacia Communications,ACIA,34.68,34.68,33.82,34.18,-0.57,-1.64,"281,133",50.10,24.72,...,...,...,-5.66
Acacia Research - Acacia Technologies,ACTG,3.90,4.00,3.85,3.90,...,...,"80,694",5.50,2.90,0.50,12.82,85.15,-3.70
Acadia Healthcare,ACHC,42.45,42.70,42.16,42.25,-0.15,-0.35,"474,240",54.34,26.92,...,...,17.11,29.48
ACADIA Pharmaceuticals,ACAD,17.11,17.41,16.61,16.84,-0.24,-1.41,"2,968,221",41.20,14.51,...,...,...,-44.07
Acceleron Pharma,XLRN,46.29,46.75,45.38,46.58,0.28,0.60,"464,177",50.00,30.74,...,...,...,9.75
Access National,ANCX,28.39,28.76,28.36,28.59,0.18,0.63,"45,966",30.99,24.36,0.60,2.10,26.72,2.69
Accuray,ARAY,3.95,4.00,3.90,4.00,0.05,1.27,"308,243",6.15,3.60,...,...,...,-6.98
