Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,17.90,20.00,17.87,19.88,1.72,9.47,"8,250,591",20.00,7.92,...,...,...,130.09
3M,MMM,203.81,204.13,201.00,201.96,-2.82,-1.38,"1,837,824",259.77,190.57,5.44,2.69,27.93,-14.19
8X8,EGHT,22.00,22.65,21.95,22.40,0.15,0.67,"394,139",23.10,13.90,...,...,...,58.87
58.com ADR,WUBA,66.93,66.93,65.03,66.14,-1.25,-1.85,"591,938",89.90,50.38,...,...,44.30,-7.59
500.com ADR,WBAI,13.34,13.53,13.08,13.31,-0.04,-0.30,"31,650",23.22,9.05,...,...,...,31.65
A10 Networks,ATEN,6.50,6.74,6.44,6.68,0.12,1.83,"413,984",8.25,5.63,...,...,...,-13.47
AAC Holdings,AAC,9.20,9.20,9.05,9.11,-0.15,-1.62,"64,827",13.06,7.41,...,...,...,1.22
AAR Corp.,AIR,46.48,46.48,45.91,46.04,-0.58,-1.24,"107,032",49.05,34.25,0.30,0.65,108.48,17.18
Aaron's Inc.,AAN,47.46,47.77,46.28,46.61,-1.25,-2.61,"479,864",50.80,34.29,0.12,0.26,11.42,16.96
ABB ADR,ABB,22.64,22.69,22.53,22.59,-0.31,-1.35,"1,296,123",28.67,21.22,0.83,3.66,21.58,-15.77
Abbott Laboratories,ABT,64.44,64.60,63.87,64.03,-0.61,-0.94,"3,686,787",65.90,48.06,1.12,1.75,126.59,12.20
AbbVie,ABBV,95.35,96.74,95.31,95.80,0.33,0.35,"4,076,778",125.86,69.47,3.84,4.01,23.71,-0.94
Abercrombie&Fitch,ANF,26.10,27.48,25.95,27.14,1.06,4.06,"2,292,116",29.20,9.03,0.80,2.95,77.54,55.71
ABM Industries,ABM,31.01,31.02,30.70,30.88,-0.29,-0.93,"597,282",44.83,28.17,0.70,2.27,23.00,-18.13
Acadia Realty Trust,AKR,26.73,26.90,26.61,26.63,-0.19,-0.71,"271,667",30.63,21.34,1.08,4.06,...,-2.67
Accenture Cl A,ACN,160.05,161.47,159.88,160.68,0.04,0.02,"1,321,770",168.95,127.26,2.66,1.66,25.75,4.96
ACCO Brands,ACCO,12.95,12.95,12.45,12.55,-0.45,-3.46,"542,570",14.63,10.65,0.24,1.91,9.73,2.87
Acorn International ADR,ATV,18.94,19.11,18.90,19.05,0.20,1.06,"3,056",38.86,12.51,...,...,...,7.99
Actuant Cl A,ATU,28.15,28.40,27.90,28.20,-0.05,-0.18,"227,915",30.05,21.50,0.04,0.14,...,11.46
Acuity Brands,AYI,134.72,136.44,133.56,135.71,0.54,0.40,"215,840",188.36,109.98,0.52,0.38,17.01,-22.89
Acushnet Holdings,GOLF,26.38,27.56,26.38,27.15,0.57,2.14,"212,069",27.56,15.16,0.52,1.92,19.96,28.80
Adecoagro,AGRO,8.32,8.35,8.24,8.31,-0.02,-0.24,"229,209",11.15,7.20,...,...,83.94,-19.63
