Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
3D Systems,DDD,10.09,11.12,10.07,11.03,0.98,9.75,"4,104,978",23.70,7.92,...,...,...,27.66
3M,MMM,200.00,202.11,199.56,201.74,1.48,0.74,"2,956,507",259.77,191.44,5.44,2.70,29.93,-14.29
8X8,EGHT,21.65,22.05,21.55,21.90,0.15,0.69,"788,651",22.05,13.90,...,...,...,55.32
58.com ADR,WUBA,89.00,89.46,88.00,88.29,-0.71,-0.80,"459,808",89.90,39.68,...,...,68.43,23.36
500.com ADR,WBAI,20.68,20.68,18.45,18.72,-2.04,-9.83,"161,461",23.22,8.51,...,...,...,85.16
A10 Networks,ATEN,6.32,6.35,6.23,6.32,...,...,"248,472",8.88,5.63,...,...,...,-18.13
AAC Holdings,AAC,11.79,11.85,11.62,11.66,-0.09,-0.77,"113,015",13.06,5.99,...,...,...,29.56
AAR Corp.,AIR,44.97,46.52,44.97,46.45,1.13,2.49,"183,634",46.52,33.17,0.30,0.65,65.94,18.22
Aaron's Inc.,AAN,40.14,40.68,39.18,39.33,-1.03,-2.55,"1,106,338",49.77,34.02,0.12,0.31,9.71,-1.30
ABB ADR,ABB,23.83,23.95,23.77,23.92,0.24,1.01,"1,501,470",28.67,21.92,0.83,3.45,24.61,-10.81
Abbott Laboratories,ABT,59.12,59.13,58.24,58.71,-0.61,-1.03,"6,190,132",64.60,42.88,1.12,1.91,227.91,2.87
AbbVie,ABBV,99.13,99.78,98.70,99.40,-0.23,-0.23,"6,260,426",125.86,64.61,3.84,3.86,25.04,2.78
Abercrombie&Fitch,ANF,24.88,26.05,24.81,25.99,0.76,3.01,"2,763,347",29.20,8.81,0.80,3.08,433.17,49.11
ABM Industries,ABM,30.00,30.49,30.00,30.42,0.28,0.93,"1,109,780",45.12,29.87,0.70,2.30,20.38,-19.35
Acadia Realty Trust,AKR,24.16,24.20,23.81,24.05,-0.13,-0.54,"692,978",30.63,21.34,1.08,4.49,501.04,-12.10
Accenture Cl A,ACN,151.35,152.50,151.03,151.94,-0.36,-0.24,"1,680,977",165.58,119.10,2.66,1.75,26.70,-0.75
ACCO Brands,ACCO,11.65,11.95,11.55,11.90,0.25,2.15,"551,349",13.97,10.35,0.24,2.02,9.44,-2.46
Acorn International ADR,ATV,26.13,26.74,26.13,26.46,0.46,1.77,"4,592",28.50,9.33,...,...,...,49.99
Actuant Cl A,ATU,24.05,24.15,23.65,23.80,-0.20,-0.83,"473,684",27.95,21.50,0.04,0.17,...,-5.93
Acuity Brands,AYI,110.77,113.15,110.64,112.78,2.56,2.32,"1,006,316",208.82,109.98,0.52,0.46,13.96,-35.92
Acushnet Holdings,GOLF,22.95,23.42,22.90,23.35,0.39,1.70,"269,792",24.70,15.16,0.52,2.23,18.39,10.77
Adecoagro,AGRO,7.60,7.69,7.37,7.49,-0.14,-1.83,"1,033,253",11.92,7.20,...,...,92.47,-27.56
Adient,ADNT,55.91,57.02,55.72,56.62,0.47,0.84,"856,658",86.42,54.11,1.10,1.94,10.18,-28.06
ADT,ADT,8.43,8.75,8.34,8.57,0.13,1.54,"4,141,628",13.02,7.36,...,...,...,...
Adtalem Global Education,ATGE,46.05,46.85,46.00,46.10,0.10,0.22,"563,655",50.15,30.15,...,...,230.15,9.63
Advance Auto Parts,AAP,118.81,118.97,116.31,116.80,0.66,0.57,"1,073,170",151.72,78.81,0.24,0.21,18.19,17.16
Advanced Disposal Services,ADSW,22.60,22.93,22.59,22.75,-0.11,-0.48,"4,230,755",25.71,20.94,...,...,43.11,-4.97
Advanced Drainage Systems,WMS,25.20,25.65,25.20,25.55,0.40,1.59,"94,079",28.15,17.90,0.28,1.10,34.53,7.13
AdvanSix,ASIX,34.15,35.30,34.13,35.12,0.82,2.39,"282,366",46.51,26.54,...,...,8.38,-16.52
Advantage Oil&Gas,AAV,2.90,3.10,2.85,3.00,0.05,1.69,"313,586",7.35,2.70,...,...,11.71,-30.23
AECOM,ACM,34.83,35.76,34.20,35.40,0.87,2.52,"1,576,911",39.90,30.15,...,...,13.99,-4.71
Aegean Marine Petroleum Network,ANW,3.30,3.35,2.95,3.15,-0.15,-4.55,"667,974",10.80,1.75,0.04,1.27,...,-26.74
Aegon ADR,AEG,6.99,7.06,6.99,7.04,0.05,0.72,"1,067,760",7.48,4.81,0.35,4.96,5.91,11.75
AerCap Holdings,AER,54.35,54.88,54.04,54.74,0.60,1.11,"1,228,326",55.66,42.35,...,...,9.58,4.05
Aerohive Networks,HIVE,4.12,4.27,4.11,4.13,-0.03,-0.72,"246,178",6.50,3.02,...,...,...,-29.16
Aerojet Rocketdyne Holdings,AJRD,25.80,27.45,25.80,27.41,1.58,6.12,"693,357",36.25,20.06,...,...,...,-12.15
AES,AES,12.15,12.17,11.66,11.73,-0.64,-5.17,"15,331,892",12.45,9.87,0.52,4.43,...,8.31
Aetna,AET,171.19,171.47,170.19,170.83,-0.57,-0.33,"1,839,081",194.40,138.91,2.00,1.17,16.22,-5.30
Affiliated Managers Group,AMG,162.27,164.69,161.71,163.28,0.83,0.51,"402,461",217.00,148.81,1.20,0.73,12.85,-20.45
AFLAC,AFL,44.71,45.00,44.55,44.82,0.23,0.52,"2,614,371",46.19,36.41,1.04,2.32,7.50,2.12
AGCO,AGCO,61.68,64.00,61.49,63.02,1.34,2.17,"1,060,447",75.95,58.12,0.60,0.95,22.92,-11.77
Agilent Technologies,A,67.08,67.44,66.84,67.37,-0.02,-0.03,"1,415,379",75.00,55.60,0.60,0.88,114.19,0.60
AG Mortgage Investment Trust,MITT,18.27,18.44,18.01,18.12,-0.32,-1.74,"123,309",19.95,16.31,1.90,10.49,5.75,-4.68
Agnico-Eagle Mines,AEM,42.55,43.15,42.17,43.14,0.37,0.87,"972,147",51.86,37.35,0.44,1.02,47.93,-6.58
Agree Realty,ADC,50.19,50.33,49.88,50.26,0.04,0.08,"127,788",53.65,43.74,2.08,4.14,24.32,-2.29
A. H. Belo Series A,AHC,4.95,5.03,4.95,4.95,-0.05,-1.00,"20,198",6.15,4.35,0.32,6.46,10.33,3.13
Aircastle,AYR,21.43,21.58,21.12,21.58,0.18,0.84,"406,639",25.30,18.97,1.12,5.19,10.43,-7.74
Air Lease,AL,43.42,43.98,43.17,43.64,0.41,0.95,"456,510",50.70,34.42,0.40,0.92,6.40,-9.25
Air Products&Chemicals,APD,163.65,164.10,162.53,163.51,0.06,0.04,"613,979",175.17,140.78,4.40,2.69,31.56,-0.35
AK Steel Holding,AKS,4.56,4.58,4.42,4.44,-0.10,-2.20,"11,991,725",7.04,4.00,...,...,...,-21.55
Alamo Group,ALG,94.93,95.87,92.42,94.59,-1.10,-1.15,"181,572",120.58,81.67,0.44,0.47,23.70,-16.20
Alamos Gold,AGI,5.30,5.31,5.17,5.25,-0.06,-1.13,"1,464,433",8.58,4.83,0.02,0.38,57.38,-19.35
Alaska Air Group,ALK,61.58,62.31,61.02,61.63,-0.02,-0.03,"1,955,665",95.75,57.60,1.28,2.08,8.20,-16.16
Albany International Cl A,AIN,61.85,63.00,60.50,60.80,0.90,1.50,"145,220",68.85,45.80,0.68,1.12,63.33,-1.06
Albemarle,ALB,100.00,101.39,99.50,100.72,0.61,0.61,"1,543,655",144.99,86.75,1.34,1.33,23.30,-21.24
Alcoa,AA,54.26,54.65,53.44,53.76,-0.79,-1.45,"2,609,981",62.35,29.55,...,...,72.65,-0.20
Alexander&Baldwin,ALEX,23.22,23.37,23.09,23.18,-0.08,-0.34,"199,028",46.96,21.78,...,...,6.70,-16.44
Alexander's Inc.,ALX,388.48,389.51,387.00,387.95,0.39,0.10,"5,820",437.35,332.98,18.00,4.64,40.37,-2.00
Alexandria Real Estate Equities,ARE,129.07,129.23,127.90,128.34,-1.46,-1.12,"601,289",134.37,113.01,3.60,2.81,49.25,-1.72
Algonquin Power&Utilities,AQN,9.94,9.97,9.76,9.89,-0.10,-1.00,"108,254",11.34,9.51,0.47,4.71,26.59,-11.38
Alibaba Group Holding ADR,BABA,194.20,197.34,193.01,196.31,0.96,0.49,"21,447,307",206.20,114.00,...,...,51.26,13.85
Alleghany,Y,567.11,579.04,567.11,573.09,-2.66,-0.46,"68,712",639.42,521.07,...,...,85.54,-3.86
Allegheny Technologies,ATI,28.38,28.69,28.29,28.42,-0.08,-0.28,"1,820,862",30.25,14.54,...,...,...,17.73
Allegion,ALLE,75.63,76.21,75.26,75.89,0.15,0.20,"914,584",89.81,73.85,0.84,1.11,26.26,-4.61
Allergan,AGN,147.25,147.75,143.71,143.80,-3.29,-2.24,"4,140,340",256.80,142.81,2.88,2.00,...,-12.09
Allete,ALE,78.74,78.74,76.76,76.96,-1.90,-2.41,"309,503",81.24,66.64,2.24,2.91,22.64,3.50
AllianceBernstein Holding,AB,27.05,27.25,26.80,26.90,-0.10,-0.37,"291,105",28.15,20.60,2.92,10.86,11.55,7.39
Alliance Data Systems,ADS,199.48,202.69,198.14,201.75,2.65,1.33,"915,774",278.33,192.02,2.28,1.13,13.92,-20.41
Alliance One International,AOI,18.95,19.10,18.34,18.75,-0.20,-1.06,"137,567",30.70,9.85,...,...,3.00,41.51
Alliant Energy,LNT,42.76,42.76,41.64,41.72,-1.22,-2.84,"1,578,803",45.55,36.84,1.34,3.21,20.15,-2.09
Allison Transmission Holdings,ALSN,42.21,42.83,41.75,42.20,0.35,0.84,"2,435,406",45.69,32.93,0.60,1.42,10.62,-2.02
Allstate,ALL,95.47,96.00,95.16,95.71,0.65,0.68,"2,150,591",105.36,83.11,1.84,1.92,10.39,-8.60
Ally Financial,ALLY,26.49,27.04,26.49,26.57,0.03,0.11,"3,211,705",31.29,18.11,0.52,1.96,12.30,-8.88
Alteryx Cl A,AYX,33.90,34.43,33.31,34.28,0.40,1.18,"411,505",39.21,16.66,...,...,...,35.65
Altice USA Cl A,ATUS,16.93,17.04,16.29,16.43,-0.46,-2.72,"2,769,128",35.29,16.29,...,...,8.27,-22.61
Altria Group,MO,55.49,55.50,54.73,55.27,-0.44,-0.79,"7,188,946",77.79,54.23,2.80,5.07,9.87,-22.60
Aluminum Corp. of China ADR,ACH,13.98,13.98,13.80,13.90,0.03,0.22,"63,409",23.54,11.01,...,...,42.66,-22.48
Amber Road,AMBR,9.52,9.66,9.38,9.57,0.03,0.31,"40,500",10.29,6.14,...,...,...,30.38
Ambev ADR,ABEV,6.29,6.34,6.21,6.26,...,...,"26,870,566",7.43,5.30,...,...,43.05,-3.10
AMC Entertainment Holding,AMC,17.60,17.60,16.50,16.80,-0.40,-2.33,"4,701,129",30.10,10.80,0.80,4.76,...,11.26
Ameren,AEE,58.25,58.32,56.75,56.91,-1.63,-2.78,"1,702,859",64.89,51.89,1.83,3.22,26.37,-3.53
Ameresco,AMRC,11.15,11.70,11.05,11.60,0.35,3.11,"136,982",13.20,5.25,...,...,11.72,34.88
America Movil ADR,AMX,17.39,17.62,17.30,17.36,-0.12,-0.69,"2,787,555",19.91,14.96,0.31,1.80,89.72,1.22
America Movil Cl A ADR,AMOV,17.36,17.38,17.18,17.18,-0.18,-1.04,"820",19.87,14.91,0.31,1.82,88.79,1.03
American Assets Trust,AAT,34.92,35.07,34.64,34.95,0.02,0.06,"324,762",41.69,30.62,1.08,3.09,77.67,-8.60
American Axle&Manufacturing Holdings,AXL,14.90,15.13,14.77,15.00,0.10,0.67,"3,003,941",20.27,13.38,...,...,4.92,-11.92
American Campus Communities,ACC,39.88,40.04,39.65,39.84,-0.06,-0.15,"535,375",49.26,34.52,1.84,4.62,92.65,-2.90
