Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,20.50,20.86,20.25,20.75,0.20,0.97,"9,113",27.00,16.15,0.24,1.16,22.31,13.39
1st Source,SRCE,54.40,55.31,54.02,54.82,0.57,1.05,"30,369",59.33,47.16,1.00,1.82,18.77,10.86
2U,TWOU,78.44,79.34,77.46,79.13,1.21,1.55,"308,358",98.58,51.54,...,...,...,22.66
21st Century Fox Cl A,FOXA,44.75,44.84,44.53,44.57,-0.05,-0.11,"15,386,519",50.15,24.81,0.36,0.81,18.57,29.08
21st Century Fox Cl B,FOX,44.36,44.46,44.17,44.20,-0.06,-0.14,"4,023,222",49.65,24.30,0.36,0.81,18.42,29.54
21Vianet Group ADR,VNET,9.26,9.74,9.22,9.69,0.49,5.33,"860,587",11.54,5.01,...,...,...,21.43
51job ADR,JOBS,69.43,71.48,68.17,71.36,2.18,3.15,"292,685",114.62,56.22,...,...,...,17.27
111 ADR,YI,13.82,13.82,13.12,13.51,-0.31,-2.24,"55,959",16.83,11.57,...,...,...,...
1347 Property Insurance Holdings,PIH,6.10,6.30,6.10,6.30,0.10,1.61,"19,919",8.25,6.10,...,...,19.69,-13.10
1-800-FLOWERS.COM Cl A,FLWS,11.20,11.55,11.07,11.25,0.10,0.90,"198,190",15.00,8.85,...,...,18.75,5.14
AAON,AAON,39.25,40.35,39.25,40.25,1.15,2.94,"110,018",43.30,29.05,0.32,0.80,45.74,9.67
Abiomed,ABMD,377.75,382.10,372.19,381.98,5.23,1.39,"477,142",450.93,158.36,...,...,106.70,103.82
Acacia Communications,ACIA,39.23,40.60,38.84,40.22,1.10,2.81,"400,258",48.90,24.72,...,...,...,11.01
Acacia Research - Acacia Technologies,ACTG,3.25,3.35,3.20,3.20,-0.05,-1.54,"131,242",5.50,3.05,0.50,15.63,...,-20.99
Acadia Healthcare,ACHC,35.13,36.10,35.02,36.00,0.89,2.53,"1,446,529",48.35,26.92,...,...,14.01,10.33
ACADIA Pharmaceuticals,ACAD,15.20,19.19,15.03,19.11,4.01,26.56,"14,929,609",41.20,12.77,...,...,...,-36.53
Acceleron Pharma,XLRN,56.39,59.57,54.16,58.47,2.13,3.78,"867,447",59.57,32.53,...,...,...,37.77
Access National,ANCX,27.47,28.08,27.10,27.95,0.58,2.12,"28,968",30.99,26.07,0.64,2.29,21.34,0.40
Accuray,ARAY,3.95,3.95,3.80,3.90,...,...,"808,701",6.15,3.20,...,...,...,-9.30
AcelRx Pharmaceuticals,ACRX,3.70,3.77,3.70,3.70,...,...,"383,993",5.75,1.55,...,...,...,82.72
Aceto,ACET,2.92,3.03,2.92,2.99,0.07,2.40,"136,458",11.98,2.22,0.04,1.34,...,-71.06
Achaogen,AKAO,4.56,4.58,4.26,4.31,-0.25,-5.48,"721,201",16.49,4.06,...,...,...,-59.87
Achillion Pharmaceuticals,ACHN,3.28,3.59,3.16,3.54,0.28,8.59,"1,366,991",4.82,2.33,...,...,...,22.92
AC Immune,ACIU,8.21,8.60,8.21,8.44,0.14,1.69,"58,503",17.40,7.57,...,...,...,-34.06
ACI Worldwide,ACIW,28.10,28.51,27.93,28.51,0.50,1.79,"305,712",28.98,20.23,...,...,2851.00,25.76
