Name,Symbol,Open,High,Low,Close,Net Chg,% Chg,Volume,52 Wk High,52 Wk Low,Div,Yield,P/E,YTD % Chg
1st Constitution Bancorp,FCCY,19.99,19.99,19.35,19.94,0.01,0.05,"12,005",27.00,16.15,0.30,1.50,18.26,8.96
1st Source,SRCE,46.51,47.26,46.48,46.81,0.06,0.13,"28,270",59.33,39.93,1.00,2.14,15.50,-5.34
2U,TWOU,50.93,52.00,50.93,51.19,-0.27,-0.52,"121,180",98.58,47.83,...,...,...,-20.65
21st Century Fox Cl A,FOXA,48.75,49.11,48.64,48.94,0.08,0.16,"4,941,765",50.15,30.32,0.36,0.74,18.61,41.73
21st Century Fox Cl B,FOX,48.30,48.75,48.28,48.66,0.12,0.25,"2,187,794",49.65,29.63,0.36,0.74,18.50,42.61
21Vianet Group ADR,VNET,10.31,10.84,10.30,10.37,0.01,0.10,"318,541",11.98,5.01,...,...,10.95,29.95
51job ADR,JOBS,65.24,65.24,61.78,62.62,-3.26,-4.95,"151,221",114.62,52.15,...,...,45.37,2.91
111 ADR,YI,9.25,9.80,9.00,9.80,0.52,5.60,"903",16.83,7.52,...,...,...,...
1347 Property Insurance Holdings,PIH,5.10,5.14,5.10,5.14,0.04,0.78,"1,924",8.25,4.96,...,...,57.88,-29.10
1-800-FLOWERS.COM Cl A,FLWS,12.39,12.86,12.39,12.51,0.02,0.16,"73,152",15.00,9.50,...,...,23.48,16.92
AAON,AAON,36.41,37.85,36.07,37.48,0.73,1.99,"77,018",44.90,29.05,0.32,0.85,43.20,2.13
Abiomed,ABMD,299.88,305.70,298.25,299.41,-2.19,-0.73,"205,405",459.75,186.72,...,...,83.63,59.76
Acacia Communications,ACIA,43.82,44.71,43.56,43.62,-0.79,-1.78,"207,562",47.26,24.72,...,...,...,20.40
Acacia Research - Acacia Technologies,ACTG,2.97,3.09,2.97,3.09,0.09,3.00,"26,556",4.45,2.85,0.50,16.18,...,-23.70
Acadia Healthcare,ACHC,31.76,31.91,30.88,31.65,-0.40,-1.25,"681,699",45.35,28.02,...,...,12.28,-3.00
ACADIA Pharmaceuticals,ACAD,18.63,19.31,18.35,18.51,-0.27,-1.44,"689,108",32.99,12.77,...,...,...,-38.53
Acceleron Pharma,XLRN,50.17,52.55,50.17,50.66,0.23,0.46,"120,090",59.59,32.53,...,...,...,19.37
Access National,ANCX,25.53,25.79,25.23,25.64,0.07,0.27,"57,336",30.40,23.95,0.68,2.65,17.94,-7.90
Accuray,ARAY,4.25,4.60,4.25,4.51,0.21,4.88,"267,230",6.15,3.20,...,...,...,4.88
AcelRx Pharmaceuticals,ACRX,3.44,3.79,3.44,3.63,0.17,4.91,"2,304,421",5.05,1.65,...,...,...,79.26
Aceto,ACET,1.74,1.84,1.74,1.82,0.07,4.00,"38,356",11.98,1.53,0.04,2.20,...,-82.38
Achaogen,AKAO,1.80,1.93,1.77,1.88,0.09,5.03,"261,640",15.00,1.56,...,...,...,-82.50
Achillion Pharmaceuticals,ACHN,2.96,3.13,2.87,2.92,-0.11,-3.63,"1,095,902",4.34,2.33,...,...,...,1.39
AC Immune,ACIU,10.46,11.09,10.30,10.79,0.33,3.15,"135,674",17.40,7.16,...,...,...,-15.70
ACI Worldwide,ACIW,28.08,28.60,27.54,28.14,-0.29,-1.02,"171,961",30.25,20.23,...,...,247.93,24.13
Aclaris Therapeutics,ACRS,8.50,8.82,8.47,8.52,-0.04,-0.53,"132,072",26.25,8.39,...,...,...,-65.47
ACM Research Cl A,ACMR,10.67,11.07,10.59,10.85,-0.14,-1.27,"9,277",15.60,4.74,...,...,24.54,106.67
Acorda Therapeutics,ACOR,18.93,19.25,18.85,19.05,-0.02,-0.10,"187,927",36.35,15.60,...,...,...,-11.19
Activision Blizzard,ATVI,50.46,51.00,49.72,50.05,-0.80,-1.57,"5,101,811",84.68,46.83,0.34,0.68,113.39,-20.96
Adamas Pharmaceuticals,ADMS,10.41,10.76,10.16,10.26,-0.25,-2.38,"245,147",44.00,9.69,...,...,...,-69.73
Adaptimmune Therapeutics ADR,ADAP,5.43,5.72,5.43,5.69,0.25,4.60,"204,111",14.63,5.12,...,...,...,-14.82
Addus HomeCare,ADUS,69.23,69.53,67.78,68.30,-1.17,-1.68,"72,360",76.89,31.20,...,...,50.89,96.26
ADDvantage Technologies Group,AEY,1.38,1.39,1.37,1.37,-0.01,-0.77,"3,703",2.33,1.21,...,...,...,-6.85
Adobe,ADBE,222.71,227.74,222.51,225.56,-0.42,-0.19,"1,641,791",277.61,165.68,...,...,46.60,28.71
Adtran,ADTN,12.86,13.07,12.80,12.87,-0.07,-0.54,"56,848",23.15,12.54,0.36,2.80,...,-33.49
Aduro Biotech,ADRO,2.81,3.03,2.81,2.86,0.04,1.42,"1,159,124",10.00,2.75,...,...,...,-61.87
Advanced Emissions Solutions,ADES,9.69,10.10,9.69,9.91,0.17,1.75,"53,829",12.37,7.00,1.00,10.09,5.73,2.59
Advanced Energy Industries,AEIS,42.85,44.02,42.60,43.32,0.07,0.16,"109,534",85.48,40.43,...,...,17.54,-35.80
Advanced Micro Devices,AMD,18.61,19.83,18.56,19.38,0.65,3.47,"53,035,296",34.14,9.04,...,...,57.00,88.52
Advaxis,ADXS,0.47,0.48,0.45,0.46,-0.01,-2.29,"67,351",3.58,0.42,...,...,...,-83.75
